SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Decision
3,0.7186862826347351,0.9585775721044711,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,10016.json,NotBuggy
3,0.307917058467865,0.9112185598560196,0,0,0,1,1.89,0,1,15.0,132.25152587890625,0,0,0,0,0,572.json,NotBuggy
15,0.3467285931110382,2.8428203167992573E-4,1,1,2,3,3.43,2,5,99.0,93.75045776367188,1,2,4,0,0,8335.json,NotBuggy
6,0.947569727897644,0.9053001041583424,0,0,0,1,5.01,0,0,28.0,117.0948257446289,0,0,0,0,0,5669.json,NotBuggy
3,0.7186862826347351,0.9585775721044711,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,9608.json,NotBuggy
12,0.6893222332000732,0.037527410129956404,1,1,2,2,2.22,1,7,71.0,99.6593246459961,1,0,3,0,0,3559.json,NotBuggy
3,0.7779577374458313,0.944553154417025,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,6762.json,NotBuggy
3,0.37309134006500244,0.8871606295242422,0,0,0,1,1.89,0,0,15.0,131.9385528564453,0,0,0,0,0,2944.json,NotBuggy
4,0.5574830770492554,0.9051635099797524,0,0,0,1,2.0,0,0,21.0,125.27178192138672,0,1,0,0,0,6562.json,NotBuggy
8,0.045944683253765106,0.12336677853579224,0,0,0,2,4.87,1,2,48.0,108.5035629272461,0,2,0,0,0,6698.json,NotBuggy
7,0.3911929130554199,0.05769297434414136,2,2,4,3,2.56,1,5,53.0,109.92150115966797,0,0,1,0,0,3823.json,NotBuggy
9,0.007262549363076687,3.965926816081234E-5,0,0,0,1,3.27,0,6,96.0,102.89749145507812,0,1,3,0,0,9401.json,Buggy
