SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Decision
8,0.9001198410987854,0.8329274109628662,1,1,2,2,2.83,1,1,36.0,110.44464111328125,0,0,1,0,0,4112.json,Buggy
3,0.7383139729499817,0.9908937439433797,0,0,0,1,1.89,0,1,14.0,132.79563903808594,0,0,0,0,0,5106.json,Buggy
12,0.7767711281776428,0.9754104816562232,3,3,6,4,2.58,1,2,44.0,102.29837036132812,0,0,0,0,0,4420.json,Buggy
3,0.7480138540267944,0.9525742540993366,0,0,0,1,1.89,0,1,17.0,131.43582153320312,0,1,0,0,0,5367.json,Buggy
7,0.9001040458679199,0.9589666243935984,0,0,0,2,4.12,2,1,30.0,113.80858612060547,0,1,1,0,0,4588.json,Buggy
3,0.9122247695922852,0.5310307116200784,0,0,0,1,1.89,0,0,23.0,129.05665588378906,0,1,0,0,0,5875.json,Buggy
8,0.2537097930908203,0.7399594655342604,1,1,2,2,3.12,1,4,41.0,109.6941146850586,0,1,0,0,0,5004.json,Buggy
3,4.4425256783142686E-4,0.0719930665707319,0,0,0,1,1.89,0,1,39.0,125.8741455078125,0,2,0,0,0,7775.json,Buggy
9,2.4007679894566536E-4,1.1305214344897622E-4,0,0,0,1,2.95,0,4,85.0,103.45244598388672,0,3,0,0,0,7785.json,Buggy
3,0.321124792098999,0.3012687193385753,0,0,0,1,1.89,0,1,30.0,127.51214599609375,0,1,0,0,0,3354.json,Buggy
31,0.034654129296541214,0.0023653040434519186,6,4,10,6,6.42,4,7,136.0,79.68173217773438,0,0,5,0,0,2264.json,Buggy
6,0.3616398274898529,0.0818424398152402,1,1,2,2,2.75,1,0,43.0,113.79048919677734,0,1,0,0,0,6920.json,Buggy
14,0.30265218019485474,0.06371347495587201,1,1,2,3,2.61,1,5,69.0,97.21869659423828,0,1,0,0,0,1338.json,Buggy
31,0.005788067355751991,3.999644095088397E-7,5,4,9,6,3.24,2,15,165.0,78.22406005859375,0,0,2,0,0,4419.json,Buggy
17,0.8312878012657166,0.9218148624933358,2,2,4,4,4.6,3,1,59.0,94.8139877319336,0,0,1,0,0,961.json,Buggy
5,0.8401678800582886,0.9837557972562103,1,1,2,2,2.99,1,0,19.0,122.20396423339844,0,0,0,0,0,3569.json,Buggy
54,0.005351708270609379,3.833824881812787E-7,4,7,11,12,3.87,3,17,233.0,66.10279083251953,0,1,4,0,0,5050.json,Buggy
24,0.7092334032058716,0.32143657377014623,4,3,7,4,2.82,2,6,94.0,86.34966278076172,0,0,2,0,0,4122.json,Buggy
10,0.013202451169490814,0.003998951805645255,2,2,4,3,2.53,1,2,71.0,102.52096557617188,0,3,0,0,0,7391.json,Buggy
4,0.8094661831855774,0.7275098328012146,0,0,0,1,2.0,0,2,24.0,124.361083984375,0,0,1,0,0,883.json,Buggy
12,0.8216583132743835,0.9800101828023362,0,0,0,1,5.28,2,3,43.0,103.03780364990234,0,1,0,0,0,3349.json,Buggy
102,0.0,1.4604553686517546E-15,11,25,36,23,5.9,5,31,435.0,49.54713821411133,0,0,17,0,0,2047.json,Buggy
3,0.025772536173462868,0.35583755860243693,0,0,0,1,1.89,0,1,28.0,127.87090301513672,0,1,0,0,0,1285.json,Buggy
3,0.29408809542655945,0.5939811988179078,0,0,0,1,1.89,0,0,25.0,129.1480712890625,0,0,0,0,0,6012.json,Buggy
12,0.1457374542951584,0.07066311183071905,1,2,3,4,4.85,3,3,66.0,99.76697540283203,0,0,2,0,0,2134.json,Buggy
12,6.610688287764788E-4,0.6574076598489041,0,0,0,1,1.49,0,10,50.0,102.47673797607422,0,0,0,0,0,6891.json,Buggy
3,0.13027723133563995,0.8837141794313211,0,0,0,1,1.89,0,2,23.0,129.34671020507812,0,1,0,0,0,5453.json,Buggy
12,0.8216583132743835,0.9800101828023362,0,0,0,1,5.28,2,3,43.0,103.03780364990234,0,1,0,0,0,5083.json,Buggy
4,0.0,0.00219450704612329,0,0,0,1,3.32,0,0,58.0,118.82865142822266,0,3,0,0,0,7807.json,Buggy
9,0.8745360970497131,0.9541825896004131,0,0,0,2,2.95,1,3,37.0,108.47293090820312,0,1,0,0,0,2443.json,Buggy
2,0.9836314916610718,0.9782335119860887,0,0,0,1,0.0,0,0,14.0,139.1788330078125,0,1,0,0,0,4051.json,Buggy
5,0.8401678800582886,0.9837557972562103,1,1,2,2,2.99,1,0,19.0,122.20396423339844,0,0,0,0,0,3935.json,Buggy
34,0.27345770597457886,0.006807903915241971,2,2,4,4,2.99,1,9,138.0,78.41519165039062,0,1,1,0,0,2961.json,Buggy
4,0.25444430112838745,0.43086810417255045,0,0,0,1,2.0,0,2,29.0,123.02798461914062,0,1,0,0,0,7575.json,Buggy
3,0.9887742400169373,0.9205828450466302,0,0,0,1,1.64,0,0,15.0,132.25152587890625,1,1,0,0,0,6880.json,Buggy
12,0.32269003987312317,0.5325579015544935,3,2,5,3,3.45,2,6,53.0,101.24423217773438,0,2,0,0,0,2595.json,Buggy
10,0.37317511439323425,0.07781955257072193,0,0,0,2,2.8,1,3,60.0,103.4046630859375,0,1,1,0,0,2456.json,Buggy
3,0.051829949021339417,0.1679975337985526,0,0,0,1,1.89,0,2,30.0,127.30142211914062,0,1,0,0,0,7277.json,Buggy
27,0.0010736945550888777,3.664329019158729E-8,3,4,7,6,4.4,3,4,169.0,80.52676391601562,0,1,5,0,0,4702.json,Buggy
14,0.7931326031684875,0.9456066446723813,0,0,0,3,2.7,1,5,52.0,99.2366943359375,0,0,0,0,0,2440.json,Buggy
16,0.33345213532447815,5.696882255976479E-4,6,4,10,5,4.99,3,1,98.0,92.33036041259766,0,2,4,0,0,6620.json,Buggy
3,0.9887999892234802,0.9239948574951011,0,0,0,1,2.0,0,0,15.0,132.25152587890625,1,1,0,0,0,6887.json,Buggy
12,0.954828143119812,0.534767857104718,1,1,2,3,2.31,1,4,61.0,100.30889129638672,0,0,3,0,0,875.json,Buggy
7,0.546981155872345,0.9305035301673524,1,1,2,2,3.02,1,2,30.0,114.00881958007812,0,1,0,0,0,4589.json,Buggy
7,0.0030362308025360107,0.0010979932216125397,1,1,2,2,2.56,1,2,66.0,108.57231903076172,0,2,0,0,0,7324.json,Buggy
17,0.5321552157402039,0.5951090230027116,4,4,8,3,3.39,2,5,64.0,94.41667175292969,0,0,1,0,0,2132.json,Buggy
3,0.08050879836082458,0.27118522456879557,0,0,0,1,1.89,0,1,31.0,127.26738739013672,0,1,0,0,0,4204.json,Buggy
7,0.546981155872345,0.9305035301673524,1,1,2,2,3.02,1,2,30.0,114.00881958007812,0,1,0,0,0,4590.json,Buggy
6,0.0,7.851686229514091E-5,1,1,2,2,2.75,1,2,78.0,110.13037109375,0,5,0,0,0,7259.json,Buggy
7,0.023589013144373894,0.025584111000904228,1,1,2,2,2.56,1,1,56.0,109.91966247558594,0,1,1,0,0,6929.json,Buggy
6,0.0,5.016736773510755E-5,0,0,0,1,1.89,0,4,80.0,110.26341247558594,0,5,0,0,0,7101.json,Buggy
17,0.41663679480552673,0.005582613772064867,3,3,6,4,5.45,4,7,92.0,92.04791259765625,0,1,1,0,0,5443.json,Buggy
3,0.010316465981304646,0.45809638023726434,0,0,0,1,1.89,0,0,28.0,128.0337677001953,0,0,0,0,0,2275.json,Buggy
18,0.005291352514177561,1.4368133362232417E-6,0,0,0,2,3.5,2,6,130.0,89.35397338867188,0,2,3,0,0,3836.json,Buggy
7,0.002916433848440647,0.05013989193906162,0,0,0,2,3.02,1,2,55.0,110.07041931152344,0,3,0,0,0,6950.json,Buggy
7,0.546981155872345,0.9305035301673524,1,1,2,2,3.02,1,2,30.0,114.00881958007812,0,1,0,0,0,2164.json,Buggy
6,0.7963292598724365,0.9509372698255341,1,1,2,2,2.75,1,1,26.0,117.0499496459961,0,1,0,0,0,3102.json,Buggy
7,0.0,7.800560831747654E-4,0,0,0,1,5.17,0,2,73.0,108.47661590576172,0,3,0,0,0,7367.json,Buggy
10,0.40835991501808167,0.33175868885413473,2,2,4,3,2.53,1,4,54.0,104.15770721435547,0,0,1,0,0,6171.json,Buggy
29,0.5211208462715149,1.9612925677249738E-4,6,4,10,6,3.63,2,15,142.0,80.27429962158203,0,1,3,0,0,1743.json,Buggy
16,0.2833718955516815,0.05238618629974656,0,0,0,1,3.53,1,4,80.0,94.65248107910156,0,3,0,0,0,2744.json,Buggy
3,0.9476325511932373,0.9724323970863599,0,0,0,1,1.89,0,0,14.0,132.4454345703125,0,0,0,0,0,3633.json,Buggy
28,0.3234744071960449,1.1460492611478266E-4,5,3,8,5,2.4,1,8,141.0,81.13578796386719,0,1,2,0,0,4333.json,Buggy
20,0.03762723505496979,8.622311048971733E-5,9,4,13,5,3.14,3,7,112.0,87.89602661132812,0,1,4,0,0,1019.json,Buggy
9,0.78767329454422,0.8100684118587212,2,1,3,2,3.14,1,2,40.0,107.84432220458984,0,1,0,0,0,1864.json,Buggy
24,0.04253070056438446,1.050529061361199E-4,3,5,8,6,3.71,2,5,134.0,83.87225341796875,0,1,4,0,0,590.json,Buggy
30,0.0610872320830822,1.2216821503075781E-6,7,7,14,8,3.68,3,3,165.0,78.62276458740234,0,1,5,0,0,856.json,Buggy
7,0.21403178572654724,0.4424523042781361,1,1,2,2,2.56,1,1,38.0,112.25244903564453,0,1,1,0,0,6881.json,Buggy
16,0.6709439158439636,0.8529210657383394,2,3,5,4,4.44,3,1,57.0,95.97543334960938,0,0,1,0,0,5961.json,Buggy
33,0.5199326276779175,0.014160536598942706,5,5,10,6,2.8,2,10,131.0,78.86367797851562,0,0,3,0,0,1815.json,Buggy
16,0.2761262059211731,0.006484825378136901,1,1,2,3,2.73,1,6,86.0,93.68859100341797,0,1,1,0,0,2276.json,Buggy
3,0.4289167821407318,0.7739966348439256,0,0,0,1,1.89,0,1,20.0,129.9696044921875,0,0,0,0,0,7599.json,Buggy
12,0.8216583132743835,0.9800101828023362,0,0,0,1,5.28,2,3,43.0,103.03780364990234,0,1,0,0,0,3428.json,Buggy
16,0.055647313594818115,1.7509697214578728E-4,1,1,2,3,3.87,2,7,99.0,92.7049331665039,0,1,1,0,0,8292.json,Buggy
103,0.0,9.064702578525045E-18,6,16,22,21,5.08,4,43,451.0,49.84539031982422,0,1,7,0,0,5114.json,Buggy
6,0.7248459458351135,0.43442788871144417,0,0,0,1,1.89,0,4,39.0,114.84461975097656,0,1,2,0,0,2243.json,Buggy
3,0.7480138540267944,0.9525742540993366,0,0,0,1,1.89,0,1,17.0,131.43582153320312,0,1,0,0,0,5476.json,Buggy
4,0.2759396433830261,0.39351247453173815,0,0,0,1,2.0,0,1,30.0,122.93054962158203,0,1,1,0,0,5062.json,Buggy
3,0.7747183442115784,0.9756974498401978,0,0,0,1,1.89,0,1,17.0,131.43582153320312,0,1,0,0,0,5099.json,Buggy
4,0.2328370362520218,0.47701520811581105,0,0,0,1,2.0,0,2,29.0,123.02798461914062,0,1,0,0,0,8017.json,Buggy
8,0.4016789495944977,0.7523609597986238,2,1,3,2,3.12,1,4,37.0,110.38101959228516,0,1,0,0,0,4556.json,Buggy
5,0.6483769416809082,0.683425136679467,1,1,2,2,2.99,1,1,27.0,119.80731201171875,0,1,0,0,0,6521.json,Buggy
