SLOCStandard,Readability,McCabe,totalFanOut,MaintainabilityIndex,file,Decision
1,0.9820544719696045,1,0,152.05810546875,2502.json,NotBuggy
14,0.0033479551784694195,2,10,95.69471740722656,2549.json,NotBuggy
8,0.14857172966003418,2,6,108.14181518554688,2354.json,NotBuggy
3,0.10377071797847748,1,0,133.59722900390625,2303.json,NotBuggy
3,0.2860599756240845,1,0,134.26058959960938,1298.json,NotBuggy
3,0.6358259320259094,1,0,132.4454345703125,2342.json,NotBuggy
8,0.003063387470319867,1,6,106.7265625,1342.json,NotBuggy
12,0.04847913980484009,5,3,97.79434967041016,2917.json,NotBuggy
3,0.5424214601516724,1,0,130.85629272460938,2723.json,NotBuggy
44,0.0,5,16,72.15035247802734,3379.json,NotBuggy
9,0.57114177942276,1,4,107.75424194335938,225.json,NotBuggy
3,0.5931501984596252,1,0,132.4454345703125,771.json,NotBuggy
24,0.14369335770606995,6,5,84.08877563476562,1554.json,NotBuggy
4,0.6205369830131531,1,2,124.6862564086914,2111.json,NotBuggy
7,0.02491142973303795,2,1,110.88778686523438,2912.json,NotBuggy
3,0.8971901535987854,1,0,133.59722900390625,1231.json,NotBuggy
8,0.42024901509284973,2,3,109.50611114501953,1634.json,NotBuggy
49,0.0,1,20,70.28148651123047,1093.json,NotBuggy
3,0.37589865922927856,1,1,130.7338104248047,2671.json,NotBuggy
27,0.02195313200354576,3,7,83.58802795410156,2563.json,NotBuggy
38,0.0,9,21,71.53382873535156,3598.json,NotBuggy
6,0.5750216841697693,2,2,116.9500732421875,1208.json,NotBuggy
4,0.7164168357849121,1,0,125.27178192138672,783.json,NotBuggy
2,0.8853442668914795,1,0,140.3766632080078,3798.json,NotBuggy
3,0.46200016140937805,1,0,131.46876525878906,2730.json,NotBuggy
33,0.0061080120503902435,3,11,78.28562927246094,146.json,NotBuggy
3,0.06821012496948242,1,0,129.2428436279297,3463.json,NotBuggy
3,0.8076574206352234,1,1,130.07347106933594,3036.json,NotBuggy
6,0.21988624334335327,1,2,116.89459228515625,1137.json,NotBuggy
3,0.767779529094696,1,0,131.9385528564453,2717.json,NotBuggy
3,0.9026831388473511,1,0,130.85629272460938,1976.json,NotBuggy
3,0.18793904781341553,1,0,133.59722900390625,1264.json,NotBuggy
3,0.7576326131820679,1,0,132.9956512451172,1979.json,NotBuggy
32,0.0021358635276556015,2,13,79.13873291015625,3885.json,NotBuggy
3,0.8320786356925964,1,0,131.9385528564453,134.json,NotBuggy
10,3.697123611345887E-4,1,11,101.9512939453125,2088.json,NotBuggy
3,0.6435368657112122,1,0,131.60296630859375,1797.json,NotBuggy
3,0.6650292873382568,1,0,133.59722900390625,2683.json,NotBuggy
3,0.838780403137207,1,0,132.4454345703125,405.json,NotBuggy
3,0.1243414580821991,1,0,133.59722900390625,3107.json,NotBuggy
18,0.17167633771896362,3,4,93.7882080078125,1620.json,NotBuggy
4,2.6029482251033187E-4,1,2,122.11019134521484,3632.json,NotBuggy
3,0.8316779136657715,1,0,133.59722900390625,845.json,NotBuggy
5,0.4048389792442322,1,0,121.30247497558594,760.json,NotBuggy
3,0.6682870388031006,1,0,131.28770446777344,1232.json,NotBuggy
7,0.03141675516963005,1,1,114.68283081054688,1614.json,NotBuggy
4,0.6888455748558044,1,2,124.6862564086914,3338.json,NotBuggy
4,0.20869912207126617,1,3,123.10436248779297,868.json,NotBuggy
39,0.0,7,11,73.5212631225586,3062.json,NotBuggy
6,0.4292195439338684,2,0,117.25019073486328,300.json,NotBuggy
16,0.02439831756055355,3,5,93.7494125366211,3181.json,NotBuggy
34,0.0011377258924767375,7,16,75.79951477050781,2282.json,NotBuggy
3,0.6458485126495361,1,1,131.28770446777344,1426.json,NotBuggy
3,0.5574981570243835,1,0,131.28770446777344,1237.json,NotBuggy
20,0.001440604915842414,4,8,87.52682495117188,58.json,NotBuggy
26,2.1828565513715148E-4,6,20,80.77676391601562,1689.json,NotBuggy
3,0.5567976236343384,1,0,133.59722900390625,598.json,NotBuggy
3,0.47040486335754395,1,3,128.50894165039062,1084.json,NotBuggy
3,0.8534460663795471,1,0,130.45266723632812,1658.json,NotBuggy
42,1.982152898563072E-4,5,24,71.25110626220703,3695.json,NotBuggy
14,0.13544350862503052,3,4,97.59793090820312,529.json,NotBuggy
5,0.32891225814819336,2,0,120.11770629882812,1610.json,NotBuggy
21,0.03720317780971527,5,11,87.27730560302734,2358.json,NotBuggy
3,0.8558168411254883,1,1,132.25152587890625,1246.json,NotBuggy
3,0.868407130241394,1,0,133.59722900390625,1551.json,NotBuggy
3,0.27099233865737915,1,0,132.4454345703125,2682.json,NotBuggy
15,0.03620988130569458,2,6,95.18658447265625,2119.json,NotBuggy
3,0.15030208230018616,1,0,133.59722900390625,5.json,NotBuggy
3,0.8210017085075378,1,0,131.9385528564453,1763.json,NotBuggy
3,0.28670018911361694,1,0,127.98577117919922,638.json,NotBuggy
3,0.4490942060947418,1,2,130.57513427734375,296.json,NotBuggy
