SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Decision
9,0.009498094208538532,0.2819188383289987,0,0,0,1,1.66,0,7,47.0,107.45893859863281,1,0,1,0,0,75.json,Buggy
17,0.02173224464058876,0.0013378193883229054,2,3,5,5,2.47,3,4,94.0,91.7060775756836,0,3,2,0,0,353.json,NotBuggy
12,0.5382703542709351,0.11142149349970597,3,3,6,4,2.46,1,2,69.0,99.4859390258789,0,2,0,0,0,160.json,NotBuggy
8,0.0,2.728882664821012E-4,0,0,0,1,2.4,0,2,83.0,105.60325622558594,0,7,2,0,0,271.json,NotBuggy
7,0.23874646425247192,0.7690562303212786,1,1,2,2,3.02,1,3,33.0,113.31297302246094,0,1,0,0,0,1139.json,NotBuggy
3,0.5953538417816162,0.5429914090060962,0,0,0,1,1.89,0,1,23.0,129.14646911621094,0,1,0,0,0,686.json,NotBuggy
3,0.9394420385360718,0.5914645025803934,0,0,0,1,3.77,0,0,20.0,130.07347106933594,0,1,0,0,0,420.json,NotBuggy
9,0.20786307752132416,0.010288488388934432,2,2,4,3,2.67,1,1,64.0,104.76754760742188,0,2,1,0,0,696.json,NotBuggy
5,0.5263112783432007,0.8019366612904387,0,0,0,1,5.99,0,2,21.0,121.91352844238281,0,0,0,0,0,419.json,NotBuggy
9,0.1822090744972229,0.4061769971115269,0,0,0,2,4.47,1,2,46.0,106.98821258544922,0,1,0,0,0,1181.json,NotBuggy
7,0.19383776187896729,0.4969280630928849,1,1,2,2,3.02,1,4,38.0,112.32669830322266,0,1,0,0,0,1141.json,NotBuggy
4,0.8246158361434937,0.7156315977036999,0,0,0,1,17.29,0,0,28.0,123.28931427001953,0,0,0,0,0,466.json,NotBuggy
3,0.9343355298042297,0.7383287798824909,0,0,0,1,1.89,0,0,19.0,130.57513427734375,0,0,0,0,0,786.json,NotBuggy
3,0.12062496691942215,0.40002640134498846,0,0,0,1,1.89,0,1,27.0,128.22288513183594,0,2,0,0,0,699.json,NotBuggy
4,0.11149663478136063,0.2436120536760652,0,0,0,1,2.0,0,3,32.0,122.37174224853516,0,1,0,0,0,538.json,NotBuggy
10,0.1510886698961258,0.21437234488967932,0,0,0,1,3.32,0,2,56.0,104.4285888671875,1,3,2,0,0,561.json,NotBuggy
3,0.9504262804985046,0.6393628099230318,0,0,0,1,1.89,0,0,21.0,129.81976318359375,0,1,0,0,0,537.json,NotBuggy
3,0.25493505597114563,0.9347829701428456,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,1184.json,NotBuggy
2,0.39639782905578613,0.9489148522468395,0,0,0,1,0.0,0,0,9.0,142.4026641845703,0,0,0,0,0,473.json,NotBuggy
3,0.39742183685302734,0.25254776347304597,0,0,0,1,1.89,0,2,29.0,127.68843078613281,0,2,0,0,0,687.json,NotBuggy
3,0.09049370139837265,0.3279523383151654,1,1,2,2,1.89,0,0,33.0,126.78652954101562,0,2,0,0,0,626.json,NotBuggy
3,0.6329934597015381,0.9589395611131899,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,290.json,NotBuggy
13,6.109525565989316E-4,1.1182318618756853E-6,5,4,9,3,3.08,1,9,122.0,95.31765747070312,0,1,3,0,0,514.json,NotBuggy
10,0.1982020139694214,0.009937357635649785,0,1,1,2,2.53,1,2,65.0,102.98844146728516,0,2,3,0,0,661.json,Buggy
9,0.19448038935661316,0.15759798504890707,1,1,2,2,2.67,1,5,52.0,106.3506851196289,0,0,1,0,0,281.json,Buggy
8,0.619042694568634,0.5330291728600454,0,0,0,1,2.83,1,3,38.0,110.1827621459961,0,1,1,0,0,710.json,NotBuggy
1,0.9929036498069763,0.8183374700188617,0,0,0,1,0.0,0,0,15.0,150.04904174804688,0,1,0,0,0,347.json,NotBuggy
3,0.569464921951294,0.7099066890368081,0,0,0,1,1.89,0,1,22.0,129.69032287597656,0,1,0,0,0,888.json,NotBuggy
8,0.26540398597717285,0.19891956755816395,0,0,0,1,2.83,1,2,45.0,109.06916046142578,0,2,1,0,0,1078.json,NotBuggy
3,0.17595598101615906,0.581698178157865,0,0,0,1,1.89,0,1,22.0,129.37762451171875,0,1,0,0,0,1191.json,NotBuggy
3,0.9417726397514343,0.9811530236163047,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,150.json,NotBuggy
5,0.36850473284721375,0.8292253507387821,0,0,0,2,2.99,1,2,25.0,120.30387878417969,0,0,1,0,0,358.json,NotBuggy
3,0.5239009857177734,0.9461960757667255,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,1185.json,NotBuggy
6,0.305948942899704,0.14139028032312886,1,2,3,3,2.56,1,0,45.0,113.4410400390625,0,2,0,0,0,624.json,NotBuggy
