SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Decision
28,0.0026514295022934675,2.1997999259606356E-8,11,11,22,11,10.91,4,5,162.0,78.98196411132812,0,1,4,0,0,22239.json,Buggy
4,0.17026717960834503,0.9599452785990359,0,0,0,1,1.73,0,0,12.0,128.936767578125,0,0,0,0,0,26601.json,NotBuggy
4,0.6180174350738525,0.9099963241338742,0,0,0,1,1.73,0,2,16.0,127.09062194824219,0,0,0,0,0,26539.json,NotBuggy
7,0.15493187308311462,0.16303257563858045,1,1,2,2,5.11,1,3,42.0,111.73201751708984,0,2,1,0,0,12625.json,NotBuggy
3,0.9014343619346619,0.8991757861031735,0,0,0,1,3.77,0,0,12.0,133.59722900390625,0,0,0,0,0,20488.json,NotBuggy
10,0.9468686580657959,0.2051097756788725,2,1,3,2,5.57,1,3,53.0,104.37336730957031,0,0,2,0,0,20282.json,NotBuggy
3,0.7480584383010864,0.8021540785823391,0,0,0,1,3.77,0,0,14.0,132.4454345703125,0,1,0,0,0,20671.json,NotBuggy
5,0.013363098725676537,0.15698995835952,0,0,0,1,3.92,0,2,36.0,118.14434051513672,0,2,1,0,0,20361.json,NotBuggy
81,0.0,9.902643055427571E-47,20,38,58,21,17.73,8,60,658.0,51.423362731933594,0,3,8,0,0,23482.json,Buggy
12,0.013824500143527985,0.5880034008092044,0,0,0,1,6.07,0,1,45.0,102.73503112792969,0,4,0,0,0,15054.json,NotBuggy
3,0.8725230693817139,0.8782205349599643,0,0,0,1,3.77,0,0,14.0,132.61029052734375,0,0,0,0,0,12011.json,NotBuggy
17,0.00802078191190958,3.776241584675345E-6,2,3,5,5,7.53,2,6,110.0,90.53741455078125,0,0,4,0,0,858.json,NotBuggy
