SLOCStandard,Readability,McCabe,totalFanOut,MaintainabilityIndex,file,Decision
7,0.8952480554580688,1,1,111.99275970458984,18709.json,NotBuggy
6,0.0941513404250145,1,5,112.89308166503906,13530.json,NotBuggy
19,0.06619293242692947,6,5,90.02924346923828,32115.json,NotBuggy
5,0.33827510476112366,2,1,121.93724060058594,12201.json,NotBuggy
3,0.01860438659787178,1,0,128.50894165039062,3537.json,NotBuggy
3,0.8089100122451782,1,0,133.59722900390625,25598.json,NotBuggy
3,0.4833746552467346,1,0,133.59722900390625,21612.json,NotBuggy
13,0.00962158665060997,4,6,96.04249572753906,26189.json,NotBuggy
5,0.6993096470832825,1,3,118.14434051513672,3661.json,NotBuggy
3,0.9190823435783386,1,0,132.4454345703125,16678.json,NotBuggy
16,0.0407538004219532,5,3,93.68853759765625,8167.json,NotBuggy
3,0.38254857063293457,1,1,130.30841064453125,4570.json,NotBuggy
3,0.8151528835296631,1,0,133.59722900390625,13190.json,NotBuggy
3,0.9699497818946838,1,0,129.12539672851562,24886.json,NotBuggy
3,0.9410203099250793,1,0,133.59722900390625,31234.json,NotBuggy
3,0.9408955574035645,1,0,133.59722900390625,37568.json,NotBuggy
9,0.183360293507576,2,4,105.6658935546875,25286.json,NotBuggy
3,0.7773934602737427,1,2,131.75106811523438,7491.json,NotBuggy
3,0.5739730596542358,1,0,132.4454345703125,4350.json,NotBuggy
3,0.4618721902370453,1,1,132.79563903808594,23114.json,NotBuggy
3,0.47689175605773926,1,1,131.28770446777344,38892.json,NotBuggy
3,0.670909583568573,1,0,131.28770446777344,18727.json,NotBuggy
4,0.12523499131202698,1,2,122.60694122314453,32698.json,Buggy
10,0.668725848197937,3,5,105.11434936523438,34249.json,NotBuggy
3,0.7690979242324829,1,0,132.4454345703125,5821.json,NotBuggy
3,0.4462642967700958,1,1,130.18594360351562,572.json,Buggy
4,0.30239802598953247,1,0,124.58238983154297,38468.json,NotBuggy
3,0.9848719239234924,1,0,129.2378692626953,22104.json,NotBuggy
20,0.0011148584308102727,6,19,85.0728988647461,27721.json,NotBuggy
4,0.0,1,1,119.60079956054688,22774.json,NotBuggy
3,0.7796767950057983,1,0,132.4454345703125,3625.json,NotBuggy
2,0.9396378993988037,1,0,140.82913208007812,28412.json,NotBuggy
3,0.9247743487358093,1,0,132.9956512451172,9608.json,NotBuggy
6,0.9699428677558899,1,4,116.24044799804688,19987.json,NotBuggy
3,0.9302745461463928,1,0,130.45266723632812,22380.json,NotBuggy
3,0.02997552789747715,1,1,129.69032287597656,754.json,NotBuggy
3,0.8476883172988892,1,1,132.25152587890625,18777.json,NotBuggy
3,0.8349990248680115,1,1,132.4454345703125,25629.json,NotBuggy
14,0.10698314756155014,3,7,97.74163818359375,1136.json,Buggy
3,0.70651775598526,1,0,134.26058959960938,21227.json,NotBuggy
2,0.9505186676979065,1,0,138.03729248046875,16681.json,Buggy
3,0.5505980849266052,1,1,130.85629272460938,19866.json,NotBuggy
11,0.14295902848243713,3,7,100.36181640625,8721.json,NotBuggy
4,0.04410485923290253,1,2,121.55042266845703,26323.json,Buggy
3,0.18564170598983765,1,0,129.47398376464844,3776.json,NotBuggy
3,0.827527642250061,1,0,129.37762451171875,25646.json,NotBuggy
3,0.21956287324428558,1,0,129.47398376464844,4979.json,NotBuggy
3,0.8566682934761047,1,1,130.45266723632812,33719.json,NotBuggy
13,0.8983339667320251,4,2,99.12953186035156,33805.json,NotBuggy
3,0.9738211035728455,1,0,130.45266723632812,27575.json,NotBuggy
3,0.08949226140975952,1,0,134.26058959960938,26569.json,NotBuggy
8,0.0650903731584549,2,4,109.75241088867188,37637.json,NotBuggy
7,0.6870678663253784,2,1,113.06793212890625,6762.json,NotBuggy
3,0.06772194057703018,1,1,129.69032287597656,30162.json,NotBuggy
3,0.050581593066453934,1,0,129.0215301513672,31166.json,NotBuggy
7,0.005174646154046059,2,4,109.86518859863281,38171.json,NotBuggy
4,0.5631471276283264,1,2,123.94486236572266,26844.json,NotBuggy
3,0.9557029604911804,1,0,131.1535186767578,6698.json,NotBuggy
4,0.5384377837181091,1,3,122.60694122314453,12286.json,NotBuggy
12,0.516859769821167,1,4,101.92023468017578,25739.json,NotBuggy
3,6.979809259064496E-4,1,1,126.71056365966797,39625.json,NotBuggy
12,0.03445293754339218,2,5,98.78710174560547,15640.json,NotBuggy
3,0.5615561604499817,1,1,130.85629272460938,3823.json,NotBuggy
4,0.3268375098705292,1,1,125.02987670898438,38469.json,NotBuggy
7,0.047736361622810364,3,1,112.92774200439453,16176.json,NotBuggy
3,0.9475854635238647,1,0,131.43582153320312,28286.json,NotBuggy
3,0.1515657901763916,1,1,130.7338104248047,23307.json,NotBuggy
4,0.3772616386413574,1,2,124.25267028808594,9098.json,NotBuggy
