SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Decision
4,0.7346356511116028,0.9816664780167951,0,0,0,1,2.0,0,0,15.0,127.42622375488281,0,0,0,0,0,99.json,NotBuggy
10,0.0369456447660923,0.0015477027296879507,3,3,6,3,2.8,2,7,79.0,101.8719482421875,0,1,1,0,0,371.json,NotBuggy
3,0.7273336052894592,0.7235504773100211,0,0,0,1,3.77,0,1,19.0,130.45266723632812,0,1,0,0,0,704.json,NotBuggy
3,0.9520010948181152,0.784479602899271,0,0,0,1,3.77,0,1,17.0,131.28770446777344,0,1,0,0,0,850.json,NotBuggy
3,0.030412990599870682,0.6203190869487667,0,0,0,1,3.77,0,1,23.0,129.58164978027344,0,2,0,0,0,509.json,NotBuggy
3,0.49536216259002686,0.9397814273311254,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,726.json,NotBuggy
3,0.6306220293045044,0.8976328617120043,0,0,0,1,3.77,0,0,12.0,133.59722900390625,0,0,0,0,0,422.json,NotBuggy
3,0.033917587250471115,0.6397912396985569,0,0,0,1,3.77,0,1,23.0,129.58164978027344,0,2,0,0,0,499.json,NotBuggy
3,0.41602542996406555,0.5324880958312853,0,0,0,1,1.89,0,1,23.0,129.14646911621094,0,1,0,0,0,394.json,NotBuggy
3,0.4386288523674011,0.7955303976567298,0,0,0,1,3.77,0,1,18.0,130.99049377441406,0,1,0,0,0,890.json,NotBuggy
4,0.47004345059394836,0.6065815979534325,0,0,0,1,4.0,0,2,24.0,124.4649429321289,0,1,0,0,0,165.json,NotBuggy
3,0.8771005272865295,0.846155808183781,0,0,0,1,1.89,0,2,17.0,131.28770446777344,0,1,0,0,0,777.json,NotBuggy
7,0.06115761026740074,0.20048992789275397,0,0,0,1,5.17,0,7,44.0,111.34922790527344,0,0,1,0,0,596.json,NotBuggy
6,0.49937233328819275,0.29102432391331856,0,0,0,1,1.89,0,2,41.0,114.6588134765625,0,1,2,0,0,12.json,NotBuggy
3,0.8830332159996033,0.9060433709932302,0,0,0,1,3.77,0,0,12.0,133.59722900390625,0,0,0,0,0,927.json,NotBuggy
3,0.028869105502963066,0.044596268905139486,2,1,3,2,3.77,0,2,37.0,125.8580093383789,0,0,0,0,0,883.json,NotBuggy
11,0.2870037853717804,0.3169700910838001,1,1,2,3,2.86,1,1,51.0,102.91090393066406,0,1,1,0,0,10.json,NotBuggy
5,0.9640469551086426,0.7400785653771458,0,0,0,1,1.96,0,1,29.0,119.66572570800781,0,1,1,0,0,776.json,NotBuggy
11,0.005089559592306614,8.549317171797062E-5,3,2,5,3,3.53,2,6,90.0,99.2388916015625,0,4,3,0,0,388.json,NotBuggy
3,0.28851205110549927,0.7736853391435359,0,0,0,1,1.89,0,1,21.0,129.7158966064453,0,1,0,0,0,207.json,NotBuggy
13,0.03192506358027458,7.781265730381364E-4,1,2,3,3,6.68,2,8,83.0,97.27802276611328,0,2,3,0,0,363.json,NotBuggy
3,0.8477797508239746,0.8704539553929007,0,0,0,1,3.77,0,0,12.0,133.59722900390625,0,0,0,0,0,734.json,NotBuggy
5,0.41540756821632385,0.562126191914697,0,0,0,1,1.96,0,2,30.0,119.48943328857422,0,0,1,0,0,40.json,NotBuggy
4,0.22230665385723114,0.7637634920073748,0,0,0,1,3.32,0,1,23.0,124.48601531982422,0,2,0,0,0,847.json,NotBuggy
3,0.19773991405963898,0.6009400485777546,0,0,0,1,3.77,0,1,22.0,129.57785034179688,0,2,0,0,0,889.json,NotBuggy
3,0.0010016969172284007,0.15022182867246928,0,0,0,1,3.77,0,1,33.0,126.9422836303711,0,2,0,0,0,750.json,NotBuggy
3,2.0432085148058832E-4,0.19022450355532225,0,0,0,1,1.89,0,1,35.0,126.71056365966797,0,2,0,0,0,733.json,NotBuggy
14,0.24003398418426514,0.009151484950127868,1,1,2,2,2.8,1,3,80.0,96.37999725341797,0,1,3,0,0,784.json,NotBuggy
8,0.26663148403167725,0.6634233824888968,2,1,3,3,3.87,2,1,38.0,109.78913116455078,0,2,1,0,0,24.json,NotBuggy
3,0.0077540031634271145,0.30020529117294137,0,0,0,1,3.77,0,1,30.0,127.96504974365234,0,3,0,0,0,468.json,NotBuggy
3,0.8839604258537292,0.8923118476002352,0,0,0,1,1.89,0,1,16.0,131.60296630859375,0,0,0,0,0,288.json,NotBuggy
3,0.9307172894477844,0.7829301795281374,0,0,0,1,3.77,0,0,13.0,132.9956512451172,0,0,0,0,0,272.json,NotBuggy
4,0.4243469536304474,0.19806205432934404,0,0,0,1,2.0,0,2,34.0,121.99011993408203,0,1,1,0,0,343.json,NotBuggy
3,0.23804756999015808,0.461317722847588,0,0,0,1,3.77,0,0,24.0,128.83535766601562,0,1,0,0,0,763.json,NotBuggy
3,0.6561794281005859,0.8706897761933228,0,0,0,1,3.77,0,0,15.0,132.43687438964844,0,0,0,0,0,193.json,NotBuggy
3,0.9106588959693909,0.8492875161955002,0,0,0,1,3.77,0,0,14.0,132.4454345703125,0,0,0,0,0,74.json,NotBuggy
3,0.2010626643896103,0.5977200553923288,0,0,0,1,3.77,0,1,22.0,129.57785034179688,0,2,0,0,0,852.json,NotBuggy
