SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Decision
4,0.9526153802871704,0.9657825145088943,0,0,0,1,1.73,0,0,15.0,127.42622375488281,0,1,0,0,0,5213.json,NotBuggy
4,0.6276540160179138,0.9801598341421542,0,0,0,1,1.73,0,0,12.0,128.936767578125,0,0,0,0,0,10553.json,NotBuggy
4,0.3849378228187561,0.9306910674870728,0,0,0,1,1.73,0,1,15.0,127.59107971191406,0,0,0,0,0,969.json,NotBuggy
7,0.8596292734146118,0.9942237655650308,0,0,0,1,2.8,1,0,17.0,117.7095947265625,0,0,0,0,0,5586.json,NotBuggy
4,0.40354830026626587,0.9067195559220099,0,0,0,1,1.73,0,1,18.0,126.19583892822266,0,0,0,0,0,7272.json,Buggy
5,0.7784867882728577,0.938283522347741,0,0,0,1,1.96,0,0,18.0,122.7151107788086,0,0,0,0,0,6266.json,NotBuggy
4,0.7085649371147156,0.9053216510807592,0,0,0,1,1.73,0,1,17.0,126.77537536621094,0,1,0,0,0,11505.json,NotBuggy
4,0.802433431148529,0.9840714929074852,0,0,0,1,1.73,0,0,12.0,128.936767578125,0,0,0,0,0,4939.json,NotBuggy
4,0.6723425984382629,0.8933408464577971,0,0,0,1,1.73,0,1,18.0,126.33003997802734,0,1,0,0,0,5152.json,NotBuggy
4,0.2842344045639038,0.8941968859297895,0,0,0,1,1.73,0,0,17.0,126.62725830078125,0,1,0,0,0,10447.json,NotBuggy
4,0.85041743516922,0.9695719051274154,0,0,0,1,1.73,0,0,12.0,128.936767578125,0,0,0,0,0,7690.json,NotBuggy
11,0.3712913691997528,0.675767944318916,2,2,4,4,3.6,1,1,44.0,103.57147979736328,0,1,1,0,0,510.json,NotBuggy
1,0.9521484971046448,0.8774713118499022,0,0,0,1,0.0,0,0,11.0,152.05810546875,0,1,0,0,0,3149.json,NotBuggy
7,0.9528816342353821,0.04504349900278164,4,4,8,4,1.98,0,3,58.0,109.27718353271484,0,1,1,0,0,11727.json,NotBuggy
