SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Decision
3,0.9743629693984985,0.8405805375315066,0,0,0,1,0.94,0,0,17.0,131.1535186767578,0,0,0,0,0,72969.json,NotBuggy
4,0.6684280633926392,0.6918193842083464,0,0,0,1,1.0,0,1,21.0,125.27178192138672,0,1,0,0,0,41433.json,NotBuggy
7,0.38401705026626587,0.30967825772079743,2,2,4,3,1.28,1,3,38.0,111.95233917236328,0,0,1,0,0,24811.json,NotBuggy
3,0.6976962089538574,0.8716795826229268,0,0,0,1,0.94,0,0,17.0,131.28770446777344,0,1,0,0,0,79781.json,NotBuggy
11,0.5080291628837585,0.20528456622223926,2,2,4,2,1.34,1,6,55.0,102.80815124511719,0,2,0,0,0,81238.json,NotBuggy
3,0.5945990085601807,0.8538218872941149,0,0,0,1,0.94,0,1,17.0,131.28770446777344,0,1,0,0,0,5352.json,NotBuggy
3,0.5602192878723145,0.7901944514025427,0,0,0,1,0.94,0,1,18.0,130.99049377441406,0,1,0,0,0,15594.json,NotBuggy
5,0.4954775273799896,0.421429108693467,1,1,2,2,0.98,0,2,29.0,119.26190948486328,0,1,0,0,0,77948.json,NotBuggy
3,0.5726526379585266,0.8252073607746139,0,0,0,1,0.94,0,1,17.0,131.28770446777344,0,1,0,0,0,30505.json,NotBuggy
2,0.5374945402145386,0.8288358487123912,0,0,0,1,0.0,0,0,11.0,140.82913208007812,0,0,0,0,0,5916.json,NotBuggy
4,0.5934793949127197,0.6322300086876136,0,0,0,1,1.66,0,2,22.0,124.91740417480469,0,1,0,0,0,43160.json,NotBuggy
4,0.9083948135375977,0.6946718173278535,0,0,0,1,1.0,0,0,23.0,124.6862564086914,0,0,1,0,0,75049.json,NotBuggy
3,0.666678249835968,0.8317451443424111,0,0,0,1,0.94,0,0,17.0,131.28770446777344,0,1,0,0,0,44204.json,NotBuggy
10,0.14548243582248688,0.00967813761435539,1,4,5,4,1.5,2,2,62.0,102.73455047607422,0,1,1,0,0,18538.json,NotBuggy
3,0.2910623848438263,0.6189589615741654,0,0,0,1,0.94,0,2,22.0,129.47398376464844,0,1,0,0,0,48185.json,NotBuggy
5,0.0024082702584564686,0.011620098928308023,0,0,0,1,1.5,0,3,49.0,116.13842010498047,0,1,1,0,0,18965.json,NotBuggy
7,0.08005602657794952,0.03946540977242736,2,1,3,2,1.28,1,3,50.0,110.50897216796875,0,2,1,0,0,71416.json,NotBuggy
9,0.03377458453178406,0.11940719643056258,0,0,0,1,0.83,0,6,56.0,106.63188171386719,0,0,1,0,0,6394.json,NotBuggy
7,0.07316804677248001,0.021744757376874913,3,2,5,2,1.51,1,5,53.0,110.09941101074219,0,1,1,0,0,38729.json,NotBuggy
4,0.9948960542678833,0.9350943159725551,0,0,0,1,0.94,0,2,15.0,127.59107971191406,0,0,0,0,0,72315.json,NotBuggy
3,0.17652380466461182,0.738910441464768,0,0,0,1,0.94,0,1,19.0,130.57513427734375,0,0,0,0,0,62372.json,NotBuggy
3,0.20060136914253235,0.9229890721360451,0,0,0,1,0.94,0,0,13.0,132.9956512451172,0,0,0,0,0,23870.json,NotBuggy
3,0.9428439140319824,0.8822240684727145,0,0,0,1,0.94,0,0,15.0,131.9385528564453,0,0,0,0,0,82654.json,NotBuggy
3,0.0,0.23486164696029765,0,0,0,1,0.94,0,4,32.0,127.25540161132812,0,2,0,0,0,49923.json,NotBuggy
3,0.745085597038269,0.8103730913720518,0,0,0,1,0.94,0,2,17.0,131.28770446777344,0,0,0,0,0,27970.json,NotBuggy
15,0.00725324172526598,5.697165358369795E-5,3,3,6,4,1.54,2,12,108.0,93.40325164794922,0,0,2,0,0,32781.json,NotBuggy
4,0.5748708844184875,0.8149499102891381,0,0,0,1,1.0,0,2,23.0,124.6862564086914,0,0,0,0,0,52848.json,NotBuggy
5,3.335447108838707E-4,0.8928441394155738,0,0,0,1,2.33,0,0,17.0,123.01233673095703,0,1,0,0,0,28773.json,NotBuggy
4,0.6636725068092346,0.5441120750085103,0,0,0,1,1.66,0,2,25.0,123.87862396240234,0,1,0,0,0,3848.json,NotBuggy
3,0.6101151704788208,0.702006914908742,0,0,0,1,0.94,0,3,22.0,129.94700622558594,0,1,0,0,0,53675.json,NotBuggy
