SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Detection
3,0.3335295021533966,0.6877962706812668,0,0,0,1,1.89,0,1,20.0,130.07347106933594,0,0,0,0,0,3107.json,NotBuggy
3,0.9152606725692749,0.9746528919591188,0,0,0,1,1.89,0,0,13.0,132.9956512451172,0,0,0,0,0,8502.json,NotBuggy
8,0.12338902056217194,0.22645084274883315,0,0,0,1,1.54,0,7,52.0,108.55174255371094,1,0,1,0,0,12262.json,NotBuggy
2,0.9959244728088379,0.9483536400335227,0,0,0,1,1.89,0,0,11.0,140.82913208007812,1,1,0,0,0,10443.json,NotBuggy
10,0.005625935271382332,0.002280563703496589,1,1,2,2,3.04,1,7,79.0,102.01516723632812,1,2,0,0,0,9511.json,NotBuggy
4,0.0,0.20685039536352004,0,0,0,1,3.32,0,1,37.0,121.84000396728516,0,3,0,0,0,9255.json,NotBuggy
9,0.050474949181079865,4.4225381295137433E-4,4,3,7,4,1.66,0,12,80.0,103.329345703125,0,1,3,0,0,7979.json,NotBuggy
3,0.3334672152996063,0.5961841637097527,0,0,0,1,1.89,0,3,24.0,128.92515563964844,0,1,0,0,0,2366.json,NotBuggy
6,0.0,0.09360298735974891,0,0,0,1,5.5,0,7,49.0,113.73191833496094,0,2,0,0,0,5613.json,NotBuggy
7,0.2546347975730896,0.3453777962079376,2,1,3,2,2.15,1,5,47.0,111.14713287353516,1,1,1,0,0,1796.json,NotBuggy
4,0.20437727868556976,0.8221802072885437,0,0,0,1,2.0,0,2,19.0,126.1969985961914,0,0,0,0,0,10576.json,NotBuggy
3,0.8263971209526062,0.9681105011383128,0,0,0,1,1.89,0,0,11.0,134.26058959960938,0,0,0,0,0,1923.json,NotBuggy
3,0.9926369190216064,0.9117656639637179,0,0,0,1,2.0,0,0,14.0,132.4454345703125,1,1,0,0,0,13753.json,NotBuggy
9,0.9429334998130798,0.19218358977641567,3,2,5,3,1.21,1,3,51.0,106.1617660522461,1,0,2,0,0,7935.json,NotBuggy
7,0.34173834323883057,0.6040149253496666,1,1,2,2,3.02,1,5,35.0,112.83319091796875,0,0,0,0,0,1801.json,NotBuggy
5,0.6479155421257019,0.7327415253870029,0,0,0,1,1.96,0,1,26.0,120.3299331665039,0,0,1,0,0,9924.json,NotBuggy
4,0.9042244553565979,0.8644009558457385,0,0,0,1,1.0,0,1,18.0,126.33003997802734,0,1,0,0,0,7750.json,NotBuggy
4,0.12045926600694656,0.2891058494356842,0,0,0,1,3.32,0,6,34.0,122.36370849609375,0,1,0,0,0,2206.json,NotBuggy
4,0.846867024898529,0.5461936870191801,0,0,0,1,2.0,0,1,28.0,123.37332153320312,0,1,1,0,0,1427.json,NotBuggy
3,0.9847152233123779,0.9219359964721997,0,0,0,1,2.0,0,0,12.0,133.59722900390625,1,0,0,0,0,329.json,NotBuggy
3,0.2949877679347992,0.948892708405474,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,1960.json,NotBuggy
12,0.3926938474178314,0.3831673542833463,2,4,6,5,3.83,3,2,56.0,100.6148681640625,0,2,0,0,0,9276.json,NotBuggy
13,0.9171572327613831,0.5923218330006258,3,3,6,3,6.68,3,3,61.0,98.96623229980469,1,1,0,0,0,11538.json,NotBuggy
3,0.7991840839385986,0.928546404693648,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,2350.json,NotBuggy
