SLOCStandard,Readability,McCabe,totalFanOut,MaintainabilityIndex,file,Detection
5,0.20216086506843567,2,2,119.25943756103516,471.json,NotBuggy
3,0.3908803164958954,1,0,129.81280517578125,1482.json,NotBuggy
3,0.8673130869865417,2,0,128.69515991210938,590.json,NotBuggy
9,0.49272626638412476,2,5,105.15337371826172,1126.json,NotBuggy
3,0.07235956192016602,1,1,130.18594360351562,990.json,NotBuggy
3,0.07235956192016602,1,1,130.18594360351562,1650.json,NotBuggy
3,0.9535120725631714,1,0,132.9956512451172,1278.json,NotBuggy
3,0.6037771105766296,1,1,129.57785034179688,667.json,NotBuggy
13,0.007801529485732317,3,10,96.8068618774414,462.json,NotBuggy
7,0.8571579456329346,1,4,111.76954650878906,1586.json,NotBuggy
28,0.0,6,13,79.15922546386719,407.json,Buggy
3,0.3816629648208618,1,1,133.18099975585938,1507.json,NotBuggy
3,0.44945424795150757,1,0,131.9385528564453,212.json,NotBuggy
3,0.7473991513252258,1,1,130.07347106933594,334.json,NotBuggy
7,0.5083690285682678,2,1,112.33414459228516,555.json,NotBuggy
4,0.49333837628364563,1,3,125.28655242919922,379.json,NotBuggy
7,0.6402553915977478,1,0,115.76831817626953,604.json,NotBuggy
5,0.9769204258918762,3,3,116.36798095703125,1525.json,NotBuggy
17,0.008848010562360287,3,8,89.90556335449219,1529.json,Buggy
3,0.9541676640510559,1,1,132.61029052734375,1817.json,NotBuggy
3,0.6289510726928711,1,2,129.69032287597656,1428.json,NotBuggy
3,0.5678179860115051,1,0,131.28770446777344,1149.json,Buggy
9,0.11376891285181046,1,2,105.4293441772461,682.json,NotBuggy
3,0.6949345469474792,1,1,131.60296630859375,1412.json,NotBuggy
3,0.6973002552986145,1,0,131.9385528564453,202.json,NotBuggy
3,0.49189746379852295,1,1,129.57785034179688,607.json,NotBuggy
8,0.006844692397862673,1,1,108.42887878417969,1103.json,NotBuggy
3,0.4300421476364136,1,2,129.14646911621094,19.json,NotBuggy
3,0.7519240379333496,1,1,130.45266723632812,700.json,Buggy
3,0.4112904369831085,1,0,131.9385528564453,772.json,NotBuggy
4,0.40981513261795044,1,1,123.28931427001953,1744.json,NotBuggy
3,0.45281559228897095,1,2,130.99049377441406,662.json,NotBuggy
3,0.8907420635223389,1,1,130.57513427734375,1588.json,NotBuggy
3,0.42895880341529846,1,1,131.75106811523438,76.json,NotBuggy
5,0.09497436136007309,1,4,118.51167297363281,56.json,NotBuggy
16,0.005121141206473112,3,12,91.83625030517578,1485.json,NotBuggy
3,0.07640761882066727,1,0,133.59722900390625,333.json,NotBuggy
3,0.5052863955497742,1,1,133.18099975585938,1821.json,NotBuggy
3,0.2216762751340866,1,1,131.60296630859375,732.json,NotBuggy
3,0.24349355697631836,1,1,129.34671020507812,1534.json,NotBuggy
3,3.4806717303581536E-4,1,1,127.79454040527344,1228.json,NotBuggy
22,0.03780412673950195,6,8,88.7040786743164,1218.json,NotBuggy
11,0.024307824671268463,3,5,99.9432601928711,923.json,Buggy
3,0.7186862826347351,1,0,133.59722900390625,357.json,NotBuggy
3,0.7401137351989746,1,1,130.7338104248047,1212.json,NotBuggy
3,0.4308168888092041,1,0,131.1535186767578,724.json,NotBuggy
5,0.25696098804473877,1,4,116.6980972290039,1163.json,NotBuggy
4,0.3631969690322876,1,1,123.28931427001953,1733.json,NotBuggy
6,0.027697989717125893,1,1,117.20730590820312,1094.json,NotBuggy
9,0.0012374863727018237,1,6,105.66513061523438,679.json,NotBuggy
7,0.3475399315357208,2,1,111.41020202636719,227.json,Buggy
3,0.9497958421707153,1,0,131.9385528564453,1294.json,NotBuggy
6,0.2505822777748108,1,1,118.46134185791016,1047.json,NotBuggy
13,0.0011015047784894705,2,5,96.6444091796875,321.json,NotBuggy
5,0.7779972553253174,1,1,122.29976654052734,1077.json,NotBuggy
4,0.42373502254486084,1,3,125.28655242919922,380.json,NotBuggy
3,0.7997632622718811,1,0,131.1535186767578,1859.json,NotBuggy
4,0.43055424094200134,1,2,124.4649429321289,1569.json,NotBuggy
3,0.7669299840927124,1,1,130.30841064453125,933.json,NotBuggy
3,0.7370737791061401,1,0,133.59722900390625,1467.json,NotBuggy
3,0.07235956192016602,1,1,130.18594360351562,959.json,NotBuggy
21,0.0014103030553087592,4,14,85.89192962646484,440.json,NotBuggy
8,0.05535844340920448,3,3,108.6838150024414,1576.json,NotBuggy
3,0.9569336175918579,1,0,132.9956512451172,1205.json,NotBuggy
3,0.7502130270004272,1,0,131.03103637695312,467.json,NotBuggy
3,0.17693732678890228,1,0,132.9956512451172,731.json,NotBuggy
5,0.45717447996139526,2,1,118.28404235839844,1567.json,NotBuggy
3,0.763201117515564,1,1,130.18594360351562,1838.json,NotBuggy
8,0.3014034926891327,1,1,112.5468521118164,1042.json,NotBuggy
9,0.26774337887763977,3,1,106.75821685791016,1445.json,NotBuggy
4,0.39454731345176697,1,1,123.28931427001953,1724.json,NotBuggy
4,0.40203312039375305,1,1,123.28931427001953,1727.json,NotBuggy
6,0.2427261918783188,2,3,115.17733001708984,658.json,NotBuggy
3,0.59649258852005,1,1,131.43582153320312,965.json,NotBuggy
3,0.4601249694824219,1,2,129.14646911621094,21.json,NotBuggy
14,0.04117197543382645,1,4,97.3495101928711,245.json,NotBuggy
3,0.8109484910964966,1,0,131.9385528564453,1503.json,NotBuggy
12,0.004283972084522247,1,4,98.75498962402344,690.json,NotBuggy
4,0.7093643546104431,1,2,125.5254898071289,1330.json,NotBuggy
15,0.4870877265930176,6,6,95.82331085205078,1020.json,Buggy
3,0.6527444124221802,1,1,127.79666137695312,1842.json,NotBuggy
3,0.21618153154850006,1,0,131.91592407226562,939.json,NotBuggy
3,0.5591210126876831,1,2,129.2428436279297,1440.json,NotBuggy
3,0.6528351902961731,1,1,132.25152587890625,1427.json,NotBuggy
12,0.06133044883608818,2,5,99.23747253417969,1062.json,Buggy
5,0.1348874270915985,2,6,116.12194061279297,1437.json,NotBuggy
3,0.927474319934845,1,0,133.59722900390625,1410.json,NotBuggy
15,5.811630398966372E-4,3,3,94.9400863647461,911.json,NotBuggy
4,0.39139485359191895,1,1,123.28931427001953,1728.json,NotBuggy
3,0.9171653985977173,1,2,130.57513427734375,1435.json,NotBuggy
7,0.02218036912381649,2,3,109.50642395019531,432.json,NotBuggy
3,0.7787724137306213,1,1,130.85629272460938,917.json,NotBuggy
6,0.27891308069229126,2,1,115.26795196533203,478.json,NotBuggy
5,0.45441168546676636,1,1,119.57592010498047,541.json,NotBuggy
9,0.05309458449482918,4,4,102.6400375366211,912.json,NotBuggy
3,0.7524027228355408,1,1,131.75106811523438,1322.json,NotBuggy
4,0.9395293593406677,1,1,124.4649429321289,584.json,NotBuggy
3,0.5463986396789551,1,1,130.85629272460938,595.json,NotBuggy
3,0.654025673866272,1,0,133.59722900390625,218.json,NotBuggy
9,0.0012374863727018237,1,6,105.66513061523438,691.json,NotBuggy
9,0.8682891130447388,2,5,107.34870910644531,1142.json,NotBuggy
3,0.8390201926231384,1,0,133.59722900390625,332.json,NotBuggy
4,0.6920250654220581,1,3,122.05648803710938,336.json,NotBuggy
3,0.5691264271736145,1,1,130.85629272460938,1818.json,NotBuggy
3,0.9326316714286804,1,0,131.9385528564453,516.json,NotBuggy
15,0.013136175461113453,5,15,92.77521514892578,527.json,NotBuggy
3,0.5402609705924988,1,2,130.99049377441406,706.json,NotBuggy
11,0.04648923873901367,2,6,98.83848571777344,633.json,Buggy
9,0.01973239704966545,2,3,103.94213104248047,50.json,NotBuggy
4,0.7005434632301331,1,1,123.8484878540039,1758.json,NotBuggy
3,0.8684080243110657,2,2,128.1891326904297,276.json,NotBuggy
7,0.13753722608089447,2,6,111.44750213623047,660.json,NotBuggy
3,0.40760722756385803,1,1,133.18099975585938,1822.json,NotBuggy
3,0.7019117474555969,1,0,131.9385528564453,906.json,NotBuggy
3,0.7219642400741577,1,1,131.60296630859375,603.json,NotBuggy
3,0.563088059425354,1,2,130.44261169433594,1263.json,NotBuggy
3,0.48740679025650024,1,2,129.81280517578125,1697.json,NotBuggy
8,0.13164210319519043,1,1,112.5468521118164,1040.json,NotBuggy
5,0.07114831358194351,1,5,116.46694946289062,1165.json,NotBuggy
8,0.25462132692337036,2,3,107.32369995117188,920.json,Buggy
3,0.742162823677063,1,1,129.93223571777344,1105.json,NotBuggy
3,0.3816629648208618,1,1,133.18099975585938,1504.json,NotBuggy
3,0.5678179860115051,1,0,131.28770446777344,1148.json,Buggy
9,0.0012374863727018237,1,6,105.66513061523438,683.json,NotBuggy
8,0.2504543662071228,1,1,110.8375015258789,540.json,NotBuggy
7,0.07837226241827011,2,3,110.62592315673828,1483.json,NotBuggy
5,0.9507043957710266,1,1,121.91056823730469,1032.json,NotBuggy
3,0.025784820318222046,1,0,132.9956512451172,316.json,NotBuggy
7,8.178211865015328E-4,2,7,108.61556243896484,266.json,Buggy
7,0.10124484449625015,2,3,111.07701873779297,984.json,NotBuggy
3,0.6658709645271301,1,0,131.9385528564453,1000.json,NotBuggy
3,0.9320035576820374,1,2,127.09538269042969,1070.json,NotBuggy
14,0.07598765194416046,5,5,95.7032699584961,764.json,NotBuggy
4,0.7183938026428223,1,1,123.8484878540039,1753.json,NotBuggy
3,0.5917324423789978,1,0,132.79563903808594,1025.json,NotBuggy
3,0.9508410692214966,1,0,132.086669921875,1280.json,NotBuggy
11,0.023410839959979057,3,7,99.71902465820312,1494.json,NotBuggy
9,0.10138760507106781,3,3,104.43551635742188,1436.json,NotBuggy
3,0.8109484910964966,1,0,131.9385528564453,1514.json,NotBuggy
3,0.9487565159797668,1,0,132.9956512451172,1282.json,NotBuggy
3,0.5070122480392456,1,1,130.57513427734375,77.json,NotBuggy
4,0.4257703125476837,1,1,123.28931427001953,1735.json,NotBuggy
12,0.18651334941387177,2,11,98.44178009033203,853.json,Buggy
3,0.7068275213241577,1,1,129.7158966064453,269.json,NotBuggy
7,0.028300436213612556,2,2,110.99961853027344,1406.json,NotBuggy
4,0.4225424528121948,1,1,123.28931427001953,171.json,NotBuggy
7,0.2322620153427124,2,3,112.40554809570312,543.json,NotBuggy
4,0.35355594754219055,1,1,123.28931427001953,1740.json,NotBuggy
3,0.6480517983436584,1,1,130.99049377441406,775.json,NotBuggy
3,0.4568767845630646,1,1,132.61029052734375,736.json,NotBuggy
22,0.06692998856306076,3,13,85.34598541259766,315.json,NotBuggy
3,0.3426896631717682,1,0,133.59722900390625,49.json,NotBuggy
3,0.9586259126663208,1,0,129.12539672851562,1102.json,NotBuggy
3,0.9008889198303223,1,0,132.9956512451172,895.json,NotBuggy
4,0.4978512227535248,1,2,124.6862564086914,451.json,NotBuggy
11,0.0029711956158280373,1,1,105.93859100341797,1071.json,Buggy
3,0.8923117518424988,1,0,132.9956512451172,1289.json,NotBuggy
12,1.4423033280763775E-4,1,5,97.89165496826172,692.json,NotBuggy
22,2.5712765636853874E-4,6,19,83.00885772705078,924.json,Buggy
11,0.01522260531783104,3,6,99.68075561523438,417.json,Buggy
3,0.6982547640800476,1,1,130.18594360351562,1807.json,NotBuggy
3,0.5021832585334778,2,3,127.5348129272461,1118.json,NotBuggy
11,0.09154262393712997,4,1,101.84846496582031,816.json,NotBuggy
3,0.48845070600509644,1,0,132.9956512451172,1138.json,NotBuggy
3,0.5021556615829468,1,2,130.99049377441406,739.json,NotBuggy
3,0.8460832834243774,1,1,132.086669921875,1541.json,NotBuggy
7,0.7389435768127441,2,1,112.98392486572266,958.json,NotBuggy
3,0.6365111470222473,1,1,132.25152587890625,848.json,NotBuggy
3,0.012602333910763264,1,1,128.31268310546875,977.json,NotBuggy
3,0.9408955574035645,1,0,133.59722900390625,204.json,NotBuggy
4,0.4052143394947052,1,1,123.28931427001953,1725.json,NotBuggy
3,0.5750333666801453,1,1,132.25152587890625,1520.json,NotBuggy
4,0.9469593167304993,1,0,122.27970123291016,1082.json,NotBuggy
4,0.3847084045410156,1,1,123.28931427001953,1737.json,NotBuggy
3,0.7798717021942139,1,0,131.75106811523438,86.json,NotBuggy
6,0.6685913801193237,1,1,117.69617462158203,1053.json,NotBuggy
5,0.202210932970047,1,4,116.86753845214844,1164.json,NotBuggy
4,0.39456504583358765,1,5,123.30459594726562,585.json,NotBuggy
11,0.1000814437866211,2,5,100.7413330078125,1060.json,Buggy
