SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Detection
9,0.014796223491430283,0.7982507266271682,0,0,0,1,10.5,0,6,43.0,108.191650390625,0,0,0,0,0,13694.json,NotBuggy
11,0.16975842416286469,0.0023365796959178954,4,4,8,5,5.49,0,8,83.0,99.70490264892578,0,1,1,0,0,2297.json,NotBuggy
4,0.7245956659317017,0.8737829056506242,0,0,0,1,1.73,0,1,18.0,126.19583892822266,0,1,0,0,0,5527.json,NotBuggy
4,0.8165872097015381,0.9740735834762237,0,0,0,1,1.73,0,0,12.0,128.936767578125,0,0,0,0,0,9171.json,NotBuggy
9,0.17165938019752502,0.402590786068989,0,0,0,2,2.51,1,3,46.0,107.11756134033203,0,0,2,0,0,366.json,NotBuggy
4,0.7175722122192383,0.9749618501491579,0,0,0,1,1.73,0,1,14.0,128.13519287109375,0,0,0,0,0,5126.json,NotBuggy
4,0.7063305974006653,0.9447559936077299,0,0,0,1,1.73,0,0,14.0,127.78498840332031,0,0,0,0,0,12391.json,NotBuggy
4,0.4604654908180237,0.8819591740898673,0,0,0,1,1.73,0,2,20.0,125.64796447753906,0,0,0,0,0,154.json,NotBuggy
12,0.060177747160196304,0.1210008739159481,0,0,0,2,4.27,1,4,56.0,100.98360443115234,0,1,0,0,0,16152.json,NotBuggy
4,0.7632646560668945,0.9563677773908499,0,0,0,1,1.73,0,1,18.0,126.33003997802734,0,1,0,0,0,10582.json,NotBuggy
10,0.06319503486156464,0.1154827076154944,3,1,4,3,3.58,1,5,52.0,104.14043426513672,0,1,2,0,0,14918.json,NotBuggy
35,0.0,2.784616429331899E-8,1,1,2,2,1.33,0,10,197.0,76.74246215820312,0,1,7,0,0,5517.json,NotBuggy
4,0.7641845345497131,0.9250894830000307,0,0,0,1,1.73,0,1,16.0,127.09062194824219,0,0,0,0,0,13195.json,NotBuggy
4,0.31723135709762573,0.7217478096092308,0,0,0,1,1.73,0,1,20.0,125.41301727294922,0,0,0,0,0,2739.json,NotBuggy
4,0.0,0.0072189042731142395,0,0,0,1,1.73,0,1,52.0,119.49423217773438,0,5,0,0,0,20182.json,NotBuggy
17,0.09259690344333649,0.003007489367403201,4,3,7,4,5.53,3,10,90.0,92.12519836425781,0,2,2,0,0,17303.json,NotBuggy
8,0.0029838078189641237,0.009571296142525259,0,0,0,1,1.94,0,10,63.0,107.43104553222656,0,2,0,0,0,18323.json,Buggy
5,0.08147497475147247,0.5622581151905933,0,0,0,1,1.96,0,1,31.0,119.0662612915039,0,1,0,0,0,22641.json,NotBuggy
4,0.5591312050819397,0.9135069113153921,0,0,0,1,1.73,0,0,19.0,125.67974090576172,0,0,0,0,0,8864.json,NotBuggy
12,0.09926898777484894,0.07319275433495677,1,1,2,2,6.26,0,8,67.0,100.20087432861328,0,1,1,0,0,17209.json,NotBuggy
4,0.0295773446559906,0.5685049371944473,0,0,0,1,1.73,0,1,26.0,123.8484878540039,0,2,0,0,0,7655.json,NotBuggy
4,0.15357917547225952,0.2336691129114319,0,0,0,1,1.73,0,5,36.0,121.90362548828125,0,0,0,0,0,8581.json,NotBuggy
4,0.008558395318686962,0.17421127032123027,0,0,0,1,1.73,0,2,34.0,122.05648803710938,0,2,0,0,0,12130.json,NotBuggy
19,3.090656828135252E-4,2.98633658854221E-5,3,2,5,2,1.79,1,15,119.0,89.22677612304688,0,1,3,0,0,13740.json,NotBuggy
