SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Detection
4,6.794302607886493E-4,0.1768847538262748,0,0,0,1,1.66,0,2,37.0,121.76114654541016,0,4,0,0,0,15842.json,NotBuggy
24,0.0,0.0028787255059475377,7,5,12,6,1.49,3,0,131.0,84.28267669677734,0,5,4,0,0,19092.json,NotBuggy
3,0.7175929546356201,0.9232655646374718,0,0,0,1,0.94,0,1,15.0,132.25152587890625,0,0,0,0,0,2121.json,NotBuggy
13,0.5784899592399597,0.02770679669997998,2,2,4,3,1.2,1,5,74.0,97.87486267089844,1,1,3,0,0,5570.json,NotBuggy
8,0.14991912245750427,0.02088546378231208,1,1,2,2,1.41,1,3,57.0,107.5079574584961,0,2,1,0,0,12972.json,NotBuggy
6,0.2739293575286865,0.46018005724826866,1,1,2,2,1.37,1,2,33.0,115.55754852294922,0,0,0,0,0,22768.json,NotBuggy
5,0.8465772271156311,0.8298491481127981,0,0,0,1,1.5,1,2,24.0,120.96249389648438,0,1,0,0,0,16469.json,NotBuggy
3,0.4542538821697235,0.6846466160353192,0,0,0,1,0.94,0,1,19.0,130.34019470214844,0,0,0,0,0,2953.json,NotBuggy
4,0.7948490381240845,0.606902442864572,0,0,0,1,0.98,0,2,26.0,123.59581756591797,1,1,0,0,0,2094.json,NotBuggy
3,0.5504569411277771,0.8485077810066597,1,1,2,2,0.94,0,1,17.0,130.9235076904297,0,0,0,0,0,2942.json,NotBuggy
9,0.7367545366287231,0.49528750492182516,0,0,0,1,1.91,1,0,40.0,108.07432556152344,0,0,0,0,0,1475.json,NotBuggy
2,0.6730618476867676,0.9424420313320514,0,0,0,1,0.0,0,0,9.0,142.4026641845703,0,0,0,0,0,21471.json,NotBuggy
4,0.4409720301628113,0.92209457026128,0,0,0,1,1.0,0,1,22.0,125.15235137939453,0,1,0,0,0,8464.json,NotBuggy
4,0.024050459265708923,0.174770240514247,0,0,0,1,1.66,0,1,37.0,121.76114654541016,0,2,0,0,0,21231.json,NotBuggy
3,0.9649759531021118,0.73727963259952,0,0,0,1,0.94,0,1,17.0,131.28770446777344,0,1,0,0,0,7870.json,NotBuggy
9,0.881144642829895,0.014337657029255747,2,2,4,3,1.08,1,4,66.0,104.51371765136719,0,1,3,0,0,18638.json,NotBuggy
3,0.70684415102005,0.7806206509180099,0,0,0,1,0.94,0,2,18.0,130.99049377441406,0,0,0,0,0,22101.json,NotBuggy
13,0.02968297153711319,0.007290612226555312,2,3,5,4,1.19,1,1,76.0,97.59296417236328,0,2,1,0,0,18293.json,NotBuggy
4,0.14279164373874664,0.7672265732529323,0,0,0,1,1.0,0,2,20.0,125.41301727294922,0,1,0,0,0,21026.json,NotBuggy
3,0.8791854381561279,0.39088891906938616,0,0,0,1,0.94,0,0,29.0,128.0374755859375,0,1,0,0,0,4376.json,NotBuggy
3,8.965674205683172E-4,0.1876219430917255,0,0,0,1,0.94,0,2,30.0,127.36779022216797,0,1,0,0,0,13220.json,NotBuggy
5,0.001316866255365312,0.08100582230441945,0,0,0,1,0.98,0,5,42.0,117.2763900756836,0,1,0,0,0,20871.json,NotBuggy
3,0.08353088051080704,0.31518322583931835,0,0,0,1,0.94,0,0,28.0,128.1235809326172,0,1,0,0,0,12122.json,NotBuggy
9,5.794350290670991E-4,1.0578639122369166E-6,0,0,0,1,1.63,0,8,112.0,102.01803588867188,0,3,5,0,0,20289.json,NotBuggy
3,0.0434289313852787,0.3126567697915546,0,0,0,1,0.94,0,4,28.0,127.94976043701172,0,0,0,0,0,2742.json,NotBuggy
3,0.8971731066703796,0.7638725101666018,0,0,0,1,0.94,0,0,19.0,130.57513427734375,0,0,0,0,0,9125.json,NotBuggy
3,0.9584137797355652,0.8152759577996221,0,0,0,1,0.94,0,1,18.0,130.85629272460938,0,1,0,0,0,4257.json,NotBuggy
4,0.26589784026145935,0.42759681054117676,0,0,0,1,1.66,0,1,27.0,123.25521087646484,0,1,0,0,0,14755.json,NotBuggy
9,0.1390649974346161,0.0339203173463049,1,1,2,2,1.54,1,0,62.0,105.31909942626953,0,1,1,0,0,14124.json,NotBuggy
3,0.9250621199607849,0.9156769696861279,0,0,0,1,0.94,0,1,14.0,132.61029052734375,0,0,0,0,0,7284.json,NotBuggy
9,0.10807867348194122,0.03849714351838618,2,1,3,3,1.83,2,4,56.0,105.56389617919922,0,1,2,0,0,22044.json,NotBuggy
7,0.007908147759735584,0.5356382234583855,0,0,0,1,2.71,0,0,40.0,112.6390151977539,0,1,0,0,0,18132.json,NotBuggy
3,0.6096872687339783,0.7426567196856979,0,0,0,1,0.94,0,0,18.0,130.85629272460938,0,0,0,0,0,11890.json,NotBuggy
15,0.04089676961302757,0.012509300905590642,2,1,3,3,1.58,1,4,77.0,95.43675231933594,0,1,1,0,0,20690.json,NotBuggy
9,0.5003088116645813,0.39600631351068166,0,0,0,3,1.47,1,2,42.0,107.29424285888672,0,1,0,0,0,12814.json,NotBuggy
