SLOCStandard,Readability,McCabe,totalFanOut,MaintainabilityIndex,file,Detection
6,0.36071670055389404,2,2,116.50606536865234,4823.json,NotBuggy
8,0.4035216271877289,2,4,107.5079574584961,8455.json,Buggy
5,0.6379089951515198,2,1,119.80731201171875,2849.json,NotBuggy
3,0.10169809311628342,1,1,128.4090576171875,4530.json,NotBuggy
3,0.9413757920265198,1,0,133.59722900390625,250.json,NotBuggy
7,0.6181012988090515,2,3,112.54422760009766,241.json,NotBuggy
3,0.42630431056022644,1,2,131.1385955810547,7830.json,NotBuggy
3,0.43913280963897705,1,0,131.28770446777344,306.json,NotBuggy
14,2.676026488188654E-4,4,9,95.21340942382812,9225.json,NotBuggy
10,0.3526940643787384,3,3,104.68077087402344,1028.json,NotBuggy
1,0.30887657403945923,1,0,148.95103454589844,2503.json,NotBuggy
3,0.01574493758380413,1,1,128.0337677001953,6111.json,NotBuggy
3,0.7482460737228394,1,1,130.99049377441406,1934.json,NotBuggy
3,0.8342599868774414,1,0,130.57513427734375,6268.json,NotBuggy
8,0.5526899695396423,1,10,106.4514389038086,10364.json,NotBuggy
3,0.2012103796005249,1,1,129.58164978027344,10079.json,NotBuggy
10,0.36195138096809387,3,2,103.44619750976562,1852.json,NotBuggy
3,0.2081444412469864,1,1,129.58164978027344,10161.json,NotBuggy
3,0.5207318663597107,1,0,133.59722900390625,8071.json,NotBuggy
3,0.7603101134300232,1,1,131.75106811523438,5622.json,NotBuggy
3,0.792267382144928,1,0,133.59722900390625,6819.json,NotBuggy
10,0.14333665370941162,1,4,102.42108154296875,3019.json,Buggy
3,0.6156993508338928,1,0,131.75106811523438,5980.json,NotBuggy
3,0.07913780957460403,1,1,128.8092498779297,9320.json,Buggy
17,0.03529930114746094,3,11,90.5018081665039,4756.json,NotBuggy
3,0.9064454436302185,1,0,133.59722900390625,2103.json,NotBuggy
6,0.06343919038772583,2,3,113.8475570678711,8917.json,NotBuggy
16,0.25659996271133423,5,7,91.84085083007812,1666.json,NotBuggy
3,0.4507702589035034,1,1,132.25152587890625,6390.json,NotBuggy
3,0.07913780957460403,1,1,128.8092498779297,7620.json,Buggy
3,0.7776706218719482,1,0,132.4454345703125,1054.json,NotBuggy
12,0.5587549209594727,3,5,99.87239074707031,6220.json,NotBuggy
3,0.20530085265636444,1,2,131.1385955810547,4347.json,NotBuggy
5,0.0536888912320137,1,3,118.99382781982422,6765.json,NotBuggy
3,0.21714645624160767,1,1,129.58164978027344,6084.json,NotBuggy
6,0.3655056059360504,1,1,115.95040893554688,8736.json,Buggy
3,0.06759802997112274,1,1,129.34671020507812,7608.json,NotBuggy
16,0.0668608620762825,3,13,92.8239974975586,2489.json,NotBuggy
19,0.00580140296369791,4,16,87.64408874511719,409.json,Buggy
15,0.055550459772348404,3,10,93.54544830322266,3007.json,NotBuggy
3,0.3998810350894928,1,2,130.30841064453125,8.json,NotBuggy
3,0.35595110058784485,1,1,132.086669921875,1064.json,NotBuggy
3,0.6520599722862244,1,1,129.69032287597656,2054.json,NotBuggy
26,3.0774317565374076E-4,8,15,81.06114959716797,9120.json,NotBuggy
3,0.6898733973503113,1,0,132.4454345703125,1644.json,NotBuggy
3,0.4176042675971985,1,0,132.4454345703125,7566.json,NotBuggy
3,0.07913780957460403,1,1,128.8092498779297,9317.json,Buggy
3,0.6865630149841309,2,0,129.58975219726562,1129.json,NotBuggy
8,0.01706662029027939,2,7,105.76343536376953,495.json,NotBuggy
4,0.7383852005004883,1,3,123.37702178955078,1390.json,Buggy
5,0.029504749923944473,1,4,116.97151184082031,9918.json,NotBuggy
3,0.9233551621437073,1,0,132.9956512451172,8353.json,NotBuggy
17,0.15394562482833862,10,0,94.62388610839844,9032.json,NotBuggy
10,0.315041720867157,3,2,103.58568572998047,8954.json,NotBuggy
14,0.04260222613811493,5,4,95.21681213378906,8944.json,NotBuggy
3,0.9615471959114075,2,1,128.82666015625,463.json,Buggy
3,0.09416387975215912,1,1,128.8092498779297,7672.json,NotBuggy
39,0.0,6,34,68.65584564208984,620.json,Buggy
3,0.22317500412464142,1,1,129.58164978027344,10051.json,NotBuggy
3,0.8855643272399902,1,0,132.25152587890625,5938.json,NotBuggy
3,0.9420103430747986,1,0,133.59722900390625,7873.json,NotBuggy
3,0.4950017035007477,1,2,129.57785034179688,1336.json,NotBuggy
3,0.8565660715103149,1,0,133.59722900390625,2061.json,NotBuggy
3,0.9585186243057251,1,0,132.9956512451172,7594.json,NotBuggy
1,0.751709520816803,1,1,149.88418579101562,2502.json,NotBuggy
4,0.9913628101348877,2,0,124.02266693115234,6247.json,NotBuggy
24,0.0,4,25,81.43950653076172,2549.json,Buggy
30,0.011369029991328716,9,18,77.10841369628906,4644.json,Buggy
3,0.8420994877815247,1,0,133.59722900390625,7134.json,NotBuggy
3,0.07064566761255264,1,1,129.4591827392578,7412.json,NotBuggy
3,0.9339413046836853,1,0,132.086669921875,2430.json,NotBuggy
14,0.0021796803921461105,3,12,94.67172241210938,2342.json,NotBuggy
3,0.7149278521537781,1,1,132.25152587890625,1320.json,NotBuggy
3,0.6345188617706299,1,0,131.60296630859375,3125.json,NotBuggy
3,0.26768553256988525,1,1,129.58164978027344,10131.json,NotBuggy
3,0.08917181938886642,1,1,129.4591827392578,7375.json,NotBuggy
15,0.5609965920448303,4,1,96.78715515136719,2917.json,NotBuggy
3,0.23313789069652557,1,1,130.05470275878906,8871.json,NotBuggy
3,0.39101579785346985,1,0,130.34019470214844,10338.json,NotBuggy
10,0.11219015717506409,2,8,103.02437591552734,225.json,NotBuggy
10,0.18019945919513702,3,7,102.57572174072266,6795.json,NotBuggy
13,0.028117574751377106,3,5,96.90167236328125,6006.json,NotBuggy
3,0.8618065118789673,1,0,133.59722900390625,9995.json,NotBuggy
3,0.6942638754844666,1,1,131.43582153320312,1554.json,NotBuggy
3,0.9174214005470276,1,0,133.59722900390625,6286.json,NotBuggy
3,0.2361360341310501,1,1,129.58164978027344,9673.json,NotBuggy
3,0.2333320677280426,1,1,129.58164978027344,10040.json,NotBuggy
3,0.740980327129364,2,2,128.69515991210938,2111.json,NotBuggy
4,0.04119521379470825,1,2,123.13409423828125,6964.json,NotBuggy
3,0.7269061803817749,1,1,130.85629272460938,9445.json,NotBuggy
3,0.9391567707061768,1,3,129.81280517578125,6868.json,NotBuggy
3,0.31107956171035767,1,1,130.30841064453125,1231.json,NotBuggy
3,0.39126327633857727,1,1,132.086669921875,1093.json,NotBuggy
3,0.9413757920265198,1,0,133.59722900390625,6060.json,NotBuggy
3,0.07720748335123062,1,1,128.8092498779297,6249.json,NotBuggy
3,0.33946818113327026,1,2,128.50894165039062,10025.json,NotBuggy
18,0.06209375336766243,2,8,91.46823120117188,7848.json,Buggy
4,0.3602367341518402,1,1,123.8484878540039,8852.json,NotBuggy
3,0.3876163959503174,1,0,132.9956512451172,8134.json,NotBuggy
4,0.1979447901248932,1,2,124.04872131347656,4706.json,NotBuggy
3,0.7389295101165771,1,1,130.57513427734375,6632.json,Buggy
18,0.0,6,17,88.84300231933594,8699.json,Buggy
3,0.0020266228821128607,1,0,127.61418151855469,5978.json,NotBuggy
3,0.8770847916603088,1,0,132.086669921875,7965.json,NotBuggy
3,0.06759802997112274,1,1,129.34671020507812,7586.json,NotBuggy
3,0.07850091904401779,1,1,129.34671020507812,5667.json,NotBuggy
3,0.37225964665412903,1,1,130.18594360351562,9027.json,NotBuggy
7,0.035244256258010864,1,1,110.48055267333984,4844.json,NotBuggy
7,0.887566089630127,2,4,110.19845581054688,2056.json,NotBuggy
11,0.4761430025100708,3,4,102.31302642822266,9234.json,Buggy
3,0.38484612107276917,1,0,131.28770446777344,9527.json,NotBuggy
24,0.0249237809330225,7,9,83.4820556640625,9178.json,Buggy
10,0.0035843742080032825,3,2,101.69550323486328,4007.json,NotBuggy
7,0.6426693797111511,2,2,112.91719818115234,7243.json,NotBuggy
4,1.2975222489330918E-4,1,2,119.90979766845703,9126.json,Buggy
11,0.0016178435180336237,3,5,99.46476745605469,2730.json,NotBuggy
3,0.8932691812515259,1,0,133.59722900390625,8001.json,NotBuggy
3,0.2535676062107086,1,1,129.58164978027344,9715.json,NotBuggy
3,0.9393374919891357,1,0,133.59722900390625,9152.json,NotBuggy
6,0.2880460023880005,2,3,115.35775756835938,6117.json,NotBuggy
3,0.24569003283977509,1,1,129.58164978027344,10145.json,NotBuggy
6,0.0,1,5,111.73805236816406,2631.json,NotBuggy
10,0.5632622838020325,3,2,106.34635162353516,9156.json,NotBuggy
3,0.46492210030555725,1,1,130.30841064453125,7913.json,NotBuggy
3,0.7647542953491211,1,2,128.70916748046875,7958.json,NotBuggy
8,0.22930200397968292,2,4,109.07357025146484,146.json,NotBuggy
4,0.9404727220535278,1,2,124.91740417480469,8857.json,NotBuggy
3,0.07720748335123062,1,1,128.8092498779297,6244.json,NotBuggy
3,0.9393374919891357,1,0,133.59722900390625,9158.json,NotBuggy
3,0.7112731337547302,1,2,129.34671020507812,4348.json,NotBuggy
8,0.7153182625770569,2,2,111.1359634399414,4314.json,NotBuggy
3,0.819341242313385,1,1,129.81976318359375,2717.json,NotBuggy
3,0.9174214005470276,1,0,133.59722900390625,6275.json,NotBuggy
3,0.5664838552474976,1,1,132.25152587890625,1589.json,NotBuggy
3,0.2466956526041031,1,1,129.58164978027344,10087.json,NotBuggy
3,0.4467821419239044,1,0,132.43687438964844,1603.json,NotBuggy
