SLOCStandard,Readability,McCabe,totalFanOut,MaintainabilityIndex,file,Detection
7,0.578173816204071,2,0,115.62542724609375,16220.json,NotBuggy
3,0.9408955574035645,1,0,133.59722900390625,33763.json,NotBuggy
3,8.330843993462622E-4,1,0,127.33940887451172,33881.json,NotBuggy
3,0.7541279196739197,1,0,131.1535186767578,10656.json,NotBuggy
6,0.9706105589866638,1,6,114.51351165771484,5964.json,NotBuggy
3,0.7306181192398071,1,0,133.59722900390625,10724.json,NotBuggy
3,0.7775795459747314,1,0,131.1535186767578,13904.json,NotBuggy
3,0.8717391490936279,1,0,133.59722900390625,34013.json,NotBuggy
3,0.9544761180877686,1,0,133.59722900390625,14319.json,NotBuggy
3,0.9294187426567078,1,1,133.18099975585938,7835.json,NotBuggy
3,0.05795494094491005,1,2,129.36033630371094,15195.json,NotBuggy
3,0.7368186712265015,1,1,131.60296630859375,131.json,NotBuggy
4,0.7839717268943787,1,1,125.15930938720703,290.json,NotBuggy
3,0.7111845016479492,1,0,131.28770446777344,33004.json,NotBuggy
3,0.8245741724967957,1,0,131.1535186767578,23128.json,NotBuggy
3,0.8250437378883362,1,0,131.1535186767578,6301.json,NotBuggy
3,0.060614559799432755,1,0,128.712890625,27870.json,NotBuggy
3,0.719294011592865,1,0,133.59722900390625,12401.json,NotBuggy
3,3.686327254399657E-4,1,0,127.33940887451172,25165.json,NotBuggy
5,0.5791084170341492,2,5,116.57333374023438,8323.json,NotBuggy
3,0.9076341986656189,1,0,133.59722900390625,26365.json,NotBuggy
3,0.5193129181861877,1,1,130.85629272460938,29123.json,NotBuggy
3,0.8921661972999573,1,0,133.59722900390625,23495.json,NotBuggy
3,0.9408955574035645,1,0,133.59722900390625,12184.json,NotBuggy
3,0.48314639925956726,1,0,132.43687438964844,29604.json,NotBuggy
3,0.9076341986656189,1,0,133.59722900390625,20136.json,NotBuggy
3,0.9076341986656189,1,0,133.59722900390625,33918.json,NotBuggy
3,0.7157230973243713,1,0,133.59722900390625,15919.json,NotBuggy
16,0.09538240730762482,4,4,94.3570327758789,213.json,NotBuggy
3,0.9721692204475403,1,0,132.9956512451172,9186.json,NotBuggy
3,0.8179478645324707,1,0,131.1535186767578,16474.json,NotBuggy
3,0.8412820100784302,1,0,131.1535186767578,13779.json,NotBuggy
3,0.40954071283340454,1,1,131.28770446777344,5814.json,NotBuggy
4,0.8963878750801086,1,1,127.09062194824219,8131.json,NotBuggy
3,0.8938114643096924,1,0,133.59722900390625,25764.json,NotBuggy
3,0.8882124423980713,1,0,133.59722900390625,29084.json,NotBuggy
3,0.9639161825180054,1,0,133.59722900390625,21991.json,NotBuggy
3,0.7853091955184937,1,0,131.1535186767578,21357.json,NotBuggy
1,0.9933465123176575,1,0,150.24295043945312,5534.json,NotBuggy
3,0.06540828198194504,1,2,129.69032287597656,6558.json,NotBuggy
3,0.5193129181861877,1,1,130.85629272460938,33285.json,NotBuggy
3,0.897749662399292,1,0,133.59722900390625,16919.json,NotBuggy
3,0.9420103430747986,1,0,133.59722900390625,11663.json,NotBuggy
3,0.6606711745262146,1,0,132.4454345703125,31013.json,NotBuggy
34,1.999883388634771E-4,5,17,75.05337524414062,14570.json,NotBuggy
3,0.5946210026741028,1,0,132.43687438964844,27135.json,NotBuggy
8,0.42009636759757996,3,6,107.95831298828125,376.json,NotBuggy
3,0.8257203698158264,1,0,131.1535186767578,21314.json,NotBuggy
3,0.9312033653259277,1,0,133.59722900390625,21639.json,NotBuggy
3,0.5263663530349731,1,0,132.43687438964844,25097.json,NotBuggy
3,4.1493886965326965E-4,1,0,127.33940887451172,25656.json,NotBuggy
16,0.1990002989768982,4,9,90.35467529296875,15464.json,NotBuggy
3,0.8786547780036926,1,0,133.59722900390625,7157.json,NotBuggy
7,0.9766746759414673,2,0,115.62542724609375,9190.json,NotBuggy
3,0.9492965936660767,1,0,133.59722900390625,28748.json,NotBuggy
3,0.8128007054328918,1,0,131.1535186767578,9034.json,NotBuggy
