SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Detection
3,0.024093886837363243,0.4264206195328384,0,0,0,1,3.77,0,1,24.0,128.83535766601562,0,1,0,0,0,679.json,NotBuggy
3,0.85634446144104,0.9305902111326466,0,0,0,1,3.77,0,0,12.0,133.59722900390625,0,0,0,0,0,1294.json,NotBuggy
8,0.870670735836029,0.04322796342865455,3,3,6,3,5.66,0,4,57.0,107.43441772460938,0,1,1,0,0,1047.json,NotBuggy
3,0.8921763896942139,0.7665768223866245,0,0,0,1,3.77,0,1,18.0,130.85629272460938,0,1,0,0,0,569.json,NotBuggy
3,0.9912829399108887,0.7513193088729232,0,0,0,1,3.77,0,0,22.0,129.94700622558594,0,0,0,0,0,1385.json,NotBuggy
3,0.0,0.7304634749401168,0,0,0,1,3.77,0,0,19.0,130.57513427734375,0,1,0,0,0,220.json,NotBuggy
3,0.6183976531028748,0.7933470300716949,0,0,0,1,3.77,0,1,18.0,130.85629272460938,0,0,0,0,0,1077.json,NotBuggy
3,0.7213577032089233,0.6272985553712688,0,0,0,1,3.77,0,1,21.0,129.93223571777344,0,1,0,0,0,1421.json,NotBuggy
4,0.039086394011974335,0.06574372049322622,0,0,0,1,4.0,0,5,39.0,121.41315460205078,0,1,1,0,0,525.json,NotBuggy
9,0.2709875702857971,0.11979987277039025,1,1,2,3,5.9,1,3,49.0,106.49266052246094,0,1,1,0,0,2290.json,NotBuggy
22,0.0,6.524319401697633E-10,4,4,8,5,5.77,2,14,177.0,83.83392333984375,0,4,5,0,0,1569.json,NotBuggy
9,0.0028865989297628403,2.7854253347849874E-4,2,1,3,2,5.06,1,10,81.0,103.72474670410156,1,2,3,0,0,526.json,NotBuggy
3,0.9697448015213013,0.8144813413524732,0,0,0,1,3.77,0,0,15.0,131.9385528564453,0,0,0,0,0,1205.json,NotBuggy
4,0.15530194342136383,0.11171753412618929,0,0,0,1,4.0,0,2,34.0,121.9271469116211,0,2,0,0,0,472.json,NotBuggy
3,0.024936094880104065,0.43817991349341295,0,0,0,1,3.77,0,1,26.0,128.41912841796875,0,2,0,0,0,1352.json,NotBuggy
4,0.0019005658105015755,0.12741538032930572,0,0,0,1,6.63,0,1,38.0,121.54822540283203,0,3,0,0,0,2172.json,NotBuggy
4,0.30342021584510803,0.6900148797097372,0,0,0,1,4.0,0,3,23.0,125.05540466308594,0,1,0,0,0,1567.json,NotBuggy
3,0.3372165262699127,0.566630386627928,0,0,0,1,3.77,0,2,22.0,129.69032287597656,0,0,0,0,0,1042.json,NotBuggy
8,0.04210846498608589,0.0016802799935239094,0,0,0,1,9.6,0,13,70.0,106.44800567626953,0,0,1,0,0,364.json,NotBuggy
3,0.940157413482666,0.8365233286771577,0,0,0,1,3.77,0,1,15.0,132.086669921875,0,0,0,0,0,1405.json,NotBuggy
13,0.00429513119161129,5.346901138950816E-4,4,3,7,4,6.49,2,7,86.0,96.86338806152344,0,3,0,0,0,198.json,NotBuggy
