SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Detection
4,0.5965028405189514,0.8068163448732851,0,0,0,1,3.46,0,2,19.0,126.04888916015625,0,1,0,0,0,30.json,NotBuggy
11,0.7337743043899536,0.9305048333255996,0,0,0,2,5.66,1,1,29.0,106.57290649414062,0,1,0,0,0,5039.json,NotBuggy
4,0.4499017596244812,0.6847015081915448,0,0,0,1,3.46,0,1,20.0,125.30915069580078,0,0,0,0,0,6669.json,NotBuggy
4,0.6915695667266846,0.8119735805207353,0,0,0,1,3.46,0,0,18.0,126.33003997802734,0,1,0,0,0,4643.json,NotBuggy
4,0.8520155549049377,0.9145642350483459,0,0,0,1,3.46,0,0,14.0,127.94984436035156,0,1,0,0,0,8462.json,NotBuggy
4,0.8691872954368591,0.9382522216931861,0,0,0,1,3.46,0,0,12.0,128.936767578125,0,0,0,0,0,2816.json,NotBuggy
4,0.9194732904434204,0.9347056507695837,0,0,0,1,3.46,0,0,12.0,128.936767578125,0,0,0,0,0,5519.json,NotBuggy
4,0.4488067924976349,0.8742288055674345,0,0,0,1,3.46,0,1,17.0,126.62725830078125,0,1,0,0,0,4144.json,NotBuggy
10,0.5397497415542603,0.7893905116915383,0,0,0,2,5.6,1,1,32.0,107.52104187011719,0,0,0,0,0,3225.json,NotBuggy
11,0.003591657616198063,0.024709710322510726,1,1,2,2,5.34,1,7,59.0,102.121826171875,0,0,1,0,0,8285.json,NotBuggy
4,0.4791523516178131,0.8187854042743056,0,0,0,1,3.46,0,1,16.0,127.09062194824219,0,1,0,0,0,5094.json,NotBuggy
4,0.7473913431167603,0.9361319667123454,0,0,0,1,3.46,0,1,14.0,128.13519287109375,0,0,0,0,0,11258.json,NotBuggy
4,0.8748419284820557,0.8812466355449035,0,0,0,1,3.46,0,0,15.0,127.27810668945312,0,0,0,0,0,4568.json,Buggy
4,0.7638997435569763,0.9406427476183821,0,0,0,1,3.46,0,0,12.0,128.936767578125,0,0,0,0,0,6028.json,NotBuggy
8,0.4448808431625366,0.46933761590950007,2,2,4,2,5.29,1,2,34.0,110.59750366210938,0,2,0,0,0,4136.json,NotBuggy
11,0.38515815138816833,0.6238929679746076,0,0,0,2,5.34,1,3,37.0,104.93248748779297,0,1,0,0,0,549.json,NotBuggy
6,0.026486724615097046,0.5539614498656135,0,0,0,1,7.18,0,2,28.0,116.8047866821289,0,2,0,0,0,7287.json,NotBuggy
4,0.3612232506275177,0.8410839163110607,0,0,0,1,3.46,0,0,18.0,126.19583892822266,0,1,0,0,0,1460.json,NotBuggy
4,0.15619716048240662,0.571502566360314,0,0,0,1,3.46,0,1,24.0,124.361083984375,0,2,0,0,0,3546.json,NotBuggy
4,0.6850172281265259,0.7881271864801548,0,0,0,1,3.46,0,1,18.0,126.33003997802734,0,1,0,0,0,3453.json,NotBuggy
6,0.33855706453323364,0.8167762440246964,0,0,0,1,4.0,0,3,24.0,118.26555633544922,0,0,0,0,0,11238.json,NotBuggy
4,0.3154839277267456,0.8650138942880082,0,0,0,1,3.46,0,0,16.0,126.80831146240234,0,0,0,0,0,1813.json,NotBuggy
4,0.07393001019954681,0.7595324042215805,0,0,0,1,3.46,0,1,19.0,125.79222106933594,0,0,0,0,0,6051.json,NotBuggy
4,0.040141649544239044,0.9237283365784272,0,0,0,1,3.46,0,0,12.0,128.936767578125,0,0,0,0,0,4430.json,NotBuggy
4,0.5879440903663635,0.8339988800864558,0,0,0,1,3.46,0,0,17.0,126.62725830078125,0,1,0,0,0,8314.json,NotBuggy
4,0.8314379453659058,0.8425775149899708,0,0,0,1,3.46,0,2,16.0,127.09062194824219,0,0,0,0,0,3957.json,NotBuggy
4,0.7011985182762146,0.9393904194006716,0,0,0,1,3.46,0,0,12.0,128.936767578125,0,0,0,0,0,6132.json,NotBuggy
4,0.7960305213928223,0.8548065022982121,0,0,0,1,3.46,0,1,17.0,126.62725830078125,0,1,0,0,0,3617.json,NotBuggy
4,0.3782390058040619,0.8816226029882349,0,0,0,1,3.46,0,0,15.0,127.59107971191406,0,1,0,0,0,4957.json,NotBuggy
4,0.5505037307739258,0.7468120711526095,0,0,0,1,3.46,0,0,20.0,125.5254898071289,0,1,0,0,0,4769.json,NotBuggy
4,0.45683711767196655,0.5402998682475757,0,0,0,1,3.46,0,2,25.0,124.25267028808594,0,1,0,0,0,10072.json,NotBuggy
3,0.6931312084197998,0.7861268552132988,0,0,0,1,3.77,0,1,18.0,130.85629272460938,0,1,0,0,0,8448.json,NotBuggy
8,0.3883261978626251,0.7176731784516326,1,1,2,2,5.29,1,1,31.0,111.47486877441406,0,1,0,0,0,5937.json,NotBuggy
3,0.4342241585254669,0.9292753086157091,0,0,0,1,0.0,0,0,11.0,134.26058959960938,0,1,0,0,0,10598.json,NotBuggy
